Mean Block Receive Time,Mean Block Propagation Time,Mean Block Size,Total Blocks,Stale Blocks,INV Received Bytes,INV Sent Bytes,GET_HEADERS Received Bytes,GET_HEADERS Sent Bytes,Headers Received Bytes,Headers Sent Bytes,GET_DATA Received Bytes,GET_DATA Sent Bytes,BLOCK Received Bytes,BLOCK Sent Bytes,Longest Fork,Blocks in Forks,Mined Blocks in Main Chain,Fork Height,Fork Length,Block Interval,Time Interval
826.051,389.005,540062,876795,75885,1.2898e+06,1.29231e+06,104166,98517.6,110959,112525,83590,81073.3,3.59549e+08,3.55069e+08,11,98,800910,0,0,0,0
825.857,388.594,540039,877724,76152,1.28755e+06,1.28755e+06,98870.6,98870.6,111057,111057,81230.6,81230.6,3.59269e+08,3.59269e+08,11,125.188,801572,0,0,0,0
825.87,388.621,540041,878432,76201,1.07114e+06,1.30689e+06,376650,80352,91336,406875,302250,66496,3.02634e+08,1.20879e+09,11,98,802231,0,0,0,0
825.883,388.648,540042,879140,76250,1.07991e+06,1.3063e+06,365715,81081,92123.5,395062,293475,67081,3.01887e+08,1.22e+09,11,98,802890,0,0,0,0
825.896,388.675,540044,879848,76299,1.09649e+06,1.3052e+06,345060,82458,93611,372750,276900,68186,3.06653e+08,1.14851e+09,11,98,803549,0,0,0,0
825.909,388.702,540045,880556,76348,1.1389e+06,1.30237e+06,292208,85981.5,97417.2,315656,234488,71013.5,3.17499e+08,9.85813e+08,11,98,804208,0,0,0,0
825.921,388.73,540047,881264,76397,1.16357e+06,1.30073e+06,261468,88030.8,99631,282450,209820,72658,3.24711e+08,8.77643e+08,11,98,804867,0,0,0,0
825.934,388.757,540048,881972,76446,1.18944e+06,1.299e+06,229230,90180,101953,247625,183950,74382.7,3.32078e+08,7.67138e+08,11,98,805526,0,0,0,0
825.947,388.784,540050,882680,76495,1.21237e+06,1.29747e+06,200649,92085.4,104011,216750,161014,75911.7,3.3831e+08,6.73649e+08,11,98,806185,0,0,0,0
825.96,388.811,540051,883388,76544,1.22933e+06,1.29634e+06,179516,93494.2,105533,193922,144056,77042.2,3.42932e+08,6.04328e+08,11,98,806844,0,0,0,0
825.972,388.838,540053,884096,76593,1.24144e+06,1.29554e+06,164430,94500,106619,177625,131950,77849.3,3.46014e+08,5.58092e+08,11,98,807503,0,0,0,0
825.985,388.865,540054,884804,76642,1.25268e+06,1.29479e+06,150417,95434.2,107628,162488,120705,78599,3.49141e+08,5.11183e+08,11,98,808162,0,0,0,0
825.998,388.892,540056,885512,76691,1.26135e+06,1.29421e+06,139615,96154.4,108406,150818,112036,79176.9,3.51478e+08,4.76132e+08,11,98,808821,0,0,0,0
826.01,388.919,540057,886220,76740,1.2702e+06,1.29362e+06,128587,96889.5,109201,138906,103188,79766.8,3.54013e+08,4.38105e+08,11,98,809480,0,0,0,0
826.023,388.946,540059,886928,76789,1.27739e+06,1.29314e+06,119631,97486.6,109846,129231,96000,80246,3.56099e+08,4.06822e+08,11,98,810139,0,0,0,0
826.036,388.973,540060,887636,76838,1.28396e+06,1.2927e+06,111433,98033.1,110436,120375,89421.4,80684.6,3.57912e+08,3.79629e+08,11,98,810798,0,0,0,0
826.048,389,540062,888344,76887,1.2898e+06,1.29231e+06,104166,98517.6,110959,112525,83590,81073.3,3.59549e+08,3.55069e+08,11,98,811457,0,0,0,0
825.857,388.594,540039,889273,77154,1.28755e+06,1.28755e+06,98870.6,98870.6,111057,111057,81230.6,81230.6,3.59269e+08,3.59269e+08,11,125.188,812119,0,0,0,0
825.87,388.621,540041,889981,77203,1.07114e+06,1.30689e+06,376650,80352,91336,406875,302250,66496,3.02634e+08,1.20879e+09,11,98,812778,0,0,0,0
825.883,388.647,540042,890689,77252,1.07991e+06,1.3063e+06,365715,81081,92123.5,395062,293475,67081,3.01887e+08,1.22e+09,11,98,813437,0,0,0,0
825.895,388.674,540044,891397,77301,1.09649e+06,1.3052e+06,345060,82458,93611,372750,276900,68186,3.06653e+08,1.14851e+09,11,98,814096,0,0,0,0
825.908,388.701,540045,892105,77350,1.1389e+06,1.30237e+06,292208,85981.5,97417.2,315656,234488,71013.5,3.17499e+08,9.85813e+08,11,98,814755,0,0,0,0
825.92,388.728,540047,892813,77399,1.16357e+06,1.30073e+06,261468,88030.8,99631,282450,209820,72658,3.24711e+08,8.77643e+08,11,98,815414,0,0,0,0
825.933,388.755,540048,893521,77448,1.18944e+06,1.299e+06,229230,90180,101953,247625,183950,74382.7,3.32078e+08,7.67138e+08,11,98,816073,0,0,0,0
825.946,388.781,540050,894229,77497,1.21237e+06,1.29747e+06,200649,92085.4,104011,216750,161014,75911.7,3.3831e+08,6.73649e+08,11,98,816732,0,0,0,0
825.958,388.808,540051,894937,77546,1.22933e+06,1.29634e+06,179516,93494.2,105533,193922,144056,77042.2,3.42932e+08,6.04328e+08,11,98,817391,0,0,0,0
825.971,388.835,540053,895645,77595,1.24144e+06,1.29554e+06,164430,94500,106619,177625,131950,77849.3,3.46014e+08,5.58092e+08,11,98,818050,0,0,0,0
825.983,388.861,540054,896353,77644,1.25268e+06,1.29479e+06,150417,95434.2,107628,162488,120705,78599,3.49141e+08,5.11183e+08,11,98,818709,0,0,0,0
825.996,388.888,540056,897061,77693,1.26135e+06,1.29421e+06,139615,96154.4,108406,150818,112036,79176.9,3.51478e+08,4.76132e+08,11,98,819368,0,0,0,0
826.008,388.915,540057,897769,77742,1.2702e+06,1.29362e+06,128587,96889.5,109201,138906,103188,79766.8,3.54013e+08,4.38105e+08,11,98,820027,0,0,0,0
826.021,388.941,540059,898477,77791,1.27739e+06,1.29314e+06,119631,97486.6,109846,129231,96000,80246,3.56099e+08,4.06822e+08,11,98,820686,0,0,0,0
826.033,388.968,540060,899185,77840,1.28396e+06,1.2927e+06,111433,98033.1,110436,120375,89421.4,80684.6,3.57912e+08,3.79629e+08,11,98,821345,0,0,0,0
826.046,388.994,540062,899893,77889,1.2898e+06,1.29231e+06,104166,98517.6,110959,112525,83590,81073.3,3.59549e+08,3.55069e+08,11,98,822004,0,0,0,0
825.857,388.594,540039,900822,78156,1.28755e+06,1.28755e+06,98870.6,98870.6,111057,111057,81230.6,81230.6,3.59269e+08,3.59269e+08,11,125.188,822666,0,0,0,0
825.87,388.62,540041,901530,78205,1.07114e+06,1.30689e+06,376650,80352,91336,406875,302250,66496,3.02634e+08,1.20879e+09,11,98,823325,0,0,0,0
825.882,388.647,540042,902238,78254,1.07991e+06,1.3063e+06,365715,81081,92123.5,395062,293475,67081,3.01887e+08,1.22e+09,11,98,823984,0,0,0,0
825.895,388.673,540044,902946,78303,1.09649e+06,1.3052e+06,345060,82458,93611,372750,276900,68186,3.06653e+08,1.14851e+09,11,98,824643,0,0,0,0
825.907,388.7,540045,903654,78352,1.1389e+06,1.30237e+06,292208,85981.5,97417.2,315656,234488,71013.5,3.17499e+08,9.85813e+08,11,98,825302,0,0,0,0
825.92,388.726,540047,904362,78401,1.16357e+06,1.30073e+06,261468,88030.8,99631,282450,209820,72658,3.24711e+08,8.77643e+08,11,98,825961,0,0,0,0
825.932,388.753,540048,905070,78450,1.18944e+06,1.299e+06,229230,90180,101953,247625,183950,74382.7,3.32078e+08,7.67138e+08,11,98,826620,0,0,0,0
825.945,388.779,540050,905778,78499,1.21237e+06,1.29747e+06,200649,92085.4,104011,216750,161014,75911.7,3.3831e+08,6.73649e+08,11,98,827279,0,0,0,0
825.957,388.805,540051,906486,78548,1.22933e+06,1.29634e+06,179516,93494.2,105533,193922,144056,77042.2,3.42932e+08,6.04328e+08,11,98,827938,0,0,0,0
825.969,388.832,540053,907194,78597,1.24144e+06,1.29554e+06,164430,94500,106619,177625,131950,77849.3,3.46014e+08,5.58092e+08,11,98,828597,0,0,0,0
825.982,388.858,540054,907902,78646,1.25268e+06,1.29479e+06,150417,95434.2,107628,162488,120705,78599,3.49141e+08,5.11183e+08,11,98,829256,0,0,0,0
825.994,388.884,540056,908610,78695,1.26135e+06,1.29421e+06,139615,96154.4,108406,150818,112036,79176.9,3.51478e+08,4.76132e+08,11,98,829915,0,0,0,0
826.006,388.911,540057,909318,78744,1.2702e+06,1.29362e+06,128587,96889.5,109201,138906,103188,79766.8,3.54013e+08,4.38105e+08,11,98,830574,0,0,0,0
826.019,388.937,540058,910026,78793,1.27739e+06,1.29314e+06,119631,97486.6,109846,129231,96000,80246,3.56099e+08,4.06822e+08,11,98,831233,0,0,0,0
826.031,388.963,540060,910734,78842,1.28396e+06,1.2927e+06,111433,98033.1,110436,120375,89421.4,80684.6,3.57912e+08,3.79629e+08,11,98,831892,0,0,0,0
826.043,388.989,540061,911442,78891,1.2898e+06,1.29231e+06,104166,98517.6,110959,112525,83590,81073.3,3.59549e+08,3.55069e+08,11,98,832551,0,0,0,0
825.857,388.594,540039,912371,79158,1.28755e+06,1.28755e+06,98870.6,98870.6,111057,111057,81230.6,81230.6,3.59269e+08,3.59269e+08,11,125.188,833213,0,0,0,0
825.87,388.62,540041,913079,79207,1.07114e+06,1.30689e+06,376650,80352,91336,406875,302250,66496,3.02634e+08,1.20879e+09,11,98,833872,0,0,0,0
825.882,388.646,540042,913787,79256,1.07991e+06,1.3063e+06,365715,81081,92123.5,395062,293475,67081,3.01887e+08,1.22e+09,11,98,834531,0,0,0,0
825.894,388.672,540044,914495,79305,1.09649e+06,1.3052e+06,345060,82458,93611,372750,276900,68186,3.06653e+08,1.14851e+09,11,98,835190,0,0,0,0
825.907,388.698,540045,915203,79354,1.1389e+06,1.30237e+06,292208,85981.5,97417.2,315656,234488,71013.5,3.17499e+08,9.85813e+08,11,98,835849,0,0,0,0
825.919,388.725,540046,915911,79403,1.16357e+06,1.30073e+06,261468,88030.8,99631,282450,209820,72658,3.24711e+08,8.77643e+08,11,98,836508,0,0,0,0
825.931,388.751,540048,916619,79452,1.18944e+06,1.299e+06,229230,90180,101953,247625,183950,74382.7,3.32078e+08,7.67138e+08,11,98,837167,0,0,0,0
825.943,388.777,540049,917327,79501,1.21237e+06,1.29747e+06,200649,92085.4,104011,216750,161014,75911.7,3.3831e+08,6.73649e+08,11,98,837826,0,0,0,0
825.956,388.803,540051,918035,79550,1.22933e+06,1.29634e+06,179516,93494.2,105533,193922,144056,77042.2,3.42932e+08,6.04328e+08,11,98,838485,0,0,0,0
825.968,388.829,540052,918743,79599,1.24144e+06,1.29554e+06,164430,94500,106619,177625,131950,77849.3,3.46014e+08,5.58092e+08,11,98,839144,0,0,0,0
825.98,388.855,540054,919451,79648,1.25268e+06,1.29479e+06,150417,95434.2,107628,162488,120705,78599,3.49141e+08,5.11183e+08,11,98,839803,0,0,0,0
825.992,388.881,540055,920159,79697,1.26135e+06,1.29421e+06,139615,96154.4,108406,150818,112036,79176.9,3.51478e+08,4.76132e+08,11,98,840462,0,0,0,0
826.005,388.907,540057,920867,79746,1.2702e+06,1.29362e+06,128587,96889.5,109201,138906,103188,79766.8,3.54013e+08,4.38105e+08,11,98,841121,0,0,0,0
826.017,388.933,540058,921575,79795,1.27739e+06,1.29314e+06,119631,97486.6,109846,129231,96000,80246,3.56099e+08,4.06822e+08,11,98,841780,0,0,0,0
826.029,388.958,540060,922283,79844,1.28396e+06,1.2927e+06,111433,98033.1,110436,120375,89421.4,80684.6,3.57912e+08,3.79629e+08,11,98,842439,0,0,0,0
826.041,388.984,540061,922991,79893,1.2898e+06,1.29231e+06,104166,98517.6,110959,112525,83590,81073.3,3.59549e+08,3.55069e+08,11,98,843098,0,0,0,0
825.857,388.594,540039,923920,80160,1.28755e+06,1.28755e+06,98870.6,98870.6,111057,111057,81230.6,81230.6,3.59269e+08,3.59269e+08,11,125.188,843760,0,0,0,0
825.869,388.62,540041,924628,80209,1.07114e+06,1.30689e+06,376650,80352,91336,406875,302250,66496,3.02634e+08,1.20879e+09,11,98,844419,0,0,0,0
825.882,388.645,540042,925336,80258,1.07991e+06,1.3063e+06,365715,81081,92123.5,395062,293475,67081,3.01887e+08,1.22e+09,11,98,845078,0,0,0,0
825.894,388.671,540043,926044,80307,1.09649e+06,1.3052e+06,345060,82458,93611,372750,276900,68186,3.06653e+08,1.14851e+09,11,98,845737,0,0,0,0
825.906,388.697,540045,926752,80356,1.1389e+06,1.30237e+06,292208,85981.5,97417.2,315656,234488,71013.5,3.17499e+08,9.85813e+08,11,98,846396,0,0,0,0
825.918,388.723,540046,927460,80405,1.16357e+06,1.30073e+06,261468,88030.8,99631,282450,209820,72658,3.24711e+08,8.77643e+08,11,98,847055,0,0,0,0
825.93,388.749,540048,928168,80454,1.18944e+06,1.299e+06,229230,90180,101953,247625,183950,74382.7,3.32078e+08,7.67138e+08,11,98,847714,0,0,0,0
825.942,388.774,540049,928876,80503,1.21237e+06,1.29747e+06,200649,92085.4,104011,216750,161014,75911.7,3.3831e+08,6.73649e+08,11,98,848373,0,0,0,0
825.954,388.8,540051,929584,80552,1.22933e+06,1.29634e+06,179516,93494.2,105533,193922,144056,77042.2,3.42932e+08,6.04328e+08,11,98,849032,0,0,0,0
825.967,388.826,540052,930292,80601,1.24144e+06,1.29554e+06,164430,94500,106619,177625,131950,77849.3,3.46014e+08,5.58092e+08,11,98,849691,0,0,0,0
825.979,388.851,540054,931000,80650,1.25268e+06,1.29479e+06,150417,95434.2,107628,162488,120705,78599,3.49141e+08,5.11183e+08,11,98,850350,0,0,0,0
825.991,388.877,540055,931708,80699,1.26135e+06,1.29421e+06,139615,96154.4,108406,150818,112036,79176.9,3.51478e+08,4.76132e+08,11,98,851009,0,0,0,0
826.003,388.903,540057,932416,80748,1.2702e+06,1.29362e+06,128587,96889.5,109201,138906,103188,79766.8,3.54013e+08,4.38105e+08,11,98,851668,0,0,0,0
826.015,388.928,540058,933124,80797,1.27739e+06,1.29314e+06,119631,97486.6,109846,129231,96000,80246,3.56099e+08,4.06822e+08,11,98,852327,0,0,0,0
826.027,388.954,540059,933832,80846,1.28396e+06,1.2927e+06,111433,98033.1,110436,120375,89421.4,80684.6,3.57912e+08,3.79629e+08,11,98,852986,0,0,0,0
826.039,388.98,540061,934540,80895,1.2898e+06,1.29231e+06,104166,98517.6,110959,112525,83590,81073.3,3.59549e+08,3.55069e+08,11,98,853645,0,0,0,0
825.857,388.594,540039,935469,81162,1.28755e+06,1.28755e+06,98870.6,98870.6,111057,111057,81230.6,81230.6,3.59269e+08,3.59269e+08,11,125.188,854307,0,0,0,0
825.869,388.619,540041,936177,81211,1.07114e+06,1.30689e+06,376650,80352,91336,406875,302250,66496,3.02634e+08,1.20879e+09,11,98,854966,0,0,0,0
825.881,388.645,540042,936885,81260,1.07991e+06,1.3063e+06,365715,81081,92123.5,395062,293475,67081,3.01887e+08,1.22e+09,11,98,855625,0,0,0,0
825.893,388.67,540043,937593,81309,1.09649e+06,1.3052e+06,345060,82458,93611,372750,276900,68186,3.06653e+08,1.14851e+09,11,98,856284,0,0,0,0
825.905,388.696,540045,938301,81358,1.1389e+06,1.30237e+06,292208,85981.5,97417.2,315656,234488,71013.5,3.17499e+08,9.85813e+08,11,98,856943,0,0,0,0
825.917,388.721,540046,939009,81407,1.16357e+06,1.30073e+06,261468,88030.8,99631,282450,209820,72658,3.24711e+08,8.77643e+08,11,98,857602,0,0,0,0
825.929,388.747,540048,939717,81456,1.18944e+06,1.299e+06,229230,90180,101953,247625,183950,74382.7,3.32078e+08,7.67138e+08,11,98,858261,0,0,0,0
825.941,388.772,540049,940425,81505,1.21237e+06,1.29747e+06,200649,92085.4,104011,216750,161014,75911.7,3.3831e+08,6.73649e+08,11,98,858920,0,0,0,0
825.953,388.797,540051,941133,81554,1.22933e+06,1.29634e+06,179516,93494.2,105533,193922,144056,77042.2,3.42932e+08,6.04328e+08,11,98,859579,0,0,0,0
825.965,388.823,540052,941841,81603,1.24144e+06,1.29554e+06,164430,94500,106619,177625,131950,77849.3,3.46014e+08,5.58092e+08,11,98,860238,0,0,0,0
825.977,388.848,540053,942549,81652,1.25268e+06,1.29479e+06,150417,95434.2,107628,162488,120705,78599,3.49141e+08,5.11183e+08,11,98,860897,0,0,0,0
825.989,388.874,540055,943257,81701,1.26135e+06,1.29421e+06,139615,96154.4,108406,150818,112036,79176.9,3.51478e+08,4.76132e+08,11,98,861556,0,0,0,0
826.001,388.899,540056,943965,81750,1.2702e+06,1.29362e+06,128587,96889.5,109201,138906,103188,79766.8,3.54013e+08,4.38105e+08,11,98,862215,0,0,0,0
826.013,388.924,540058,944673,81799,1.27739e+06,1.29314e+06,119631,97486.6,109846,129231,96000,80246,3.56099e+08,4.06822e+08,11,98,862874,0,0,0,0
826.025,388.95,540059,945381,81848,1.28396e+06,1.2927e+06,111433,98033.1,110436,120375,89421.4,80684.6,3.57912e+08,3.79629e+08,11,98,863533,0,0,0,0
826.036,388.975,540061,946089,81897,1.2898e+06,1.29231e+06,104166,98517.6,110959,112525,83590,81073.3,3.59549e+08,3.55069e+08,11,98,864192,0,0,0,0
825.857,388.594,540039,947018,82164,1.28755e+06,1.28755e+06,98870.6,98870.6,111057,111057,81230.6,81230.6,3.59269e+08,3.59269e+08,11,125.188,864854,0,0,0,0
825.869,388.619,540041,947726,82213,1.07114e+06,1.30689e+06,376650,80352,91336,406875,302250,66496,3.02634e+08,1.20879e+09,11,98,865513,0,0,0,0
825.881,388.644,540042,948434,82262,1.07991e+06,1.3063e+06,365715,81081,92123.5,395062,293475,67081,3.01887e+08,1.22e+09,11,98,866172,0,0,0,0
825.893,388.669,540043,949142,82311,1.09649e+06,1.3052e+06,345060,82458,93611,372750,276900,68186,3.06653e+08,1.14851e+09,11,98,866831,0,0,0,0
825.905,388.694,540045,949850,82360,1.1389e+06,1.30237e+06,292208,85981.5,97417.2,315656,234488,71013.5,3.17499e+08,9.85813e+08,11,98,867490,0,0,0,0
825.917,388.72,540046,950558,82409,1.16357e+06,1.30073e+06,261468,88030.8,99631,282450,209820,72658,3.24711e+08,8.77643e+08,11,98,868149,0,0,0,0
825.928,388.745,540048,951266,82458,1.18944e+06,1.299e+06,229230,90180,101953,247625,183950,74382.7,3.32078e+08,7.67138e+08,11,98,868808,0,0,0,0
825.94,388.77,540049,951974,82507,1.21237e+06,1.29747e+06,200649,92085.4,104011,216750,161014,75911.7,3.3831e+08,6.73649e+08,11,98,869467,0,0,0,0
825.952,388.795,540050,952682,82556,1.22933e+06,1.29634e+06,179516,93494.2,105533,193922,144056,77042.2,3.42932e+08,6.04328e+08,11,98,870126,0,0,0,0
825.964,388.82,540052,953390,82605,1.24144e+06,1.29554e+06,164430,94500,106619,177625,131950,77849.3,3.46014e+08,5.58092e+08,11,98,870785,0,0,0,0
825.976,388.845,540053,954098,82654,1.25268e+06,1.29479e+06,150417,95434.2,107628,162488,120705,78599,3.49141e+08,5.11183e+08,11,98,871444,0,0,0,0
825.987,388.87,540055,954806,82703,1.26135e+06,1.29421e+06,139615,96154.4,108406,150818,112036,79176.9,3.51478e+08,4.76132e+08,11,98,872103,0,0,0,0
825.999,388.895,540056,955514,82752,1.2702e+06,1.29362e+06,128587,96889.5,109201,138906,103188,79766.8,3.54013e+08,4.38105e+08,11,98,872762,0,0,0,0
826.011,388.92,540058,956222,82801,1.27739e+06,1.29314e+06,119631,97486.6,109846,129231,96000,80246,3.56099e+08,4.06822e+08,11,98,873421,0,0,0,0
826.023,388.945,540059,956930,82850,1.28396e+06,1.2927e+06,111433,98033.1,110436,120375,89421.4,80684.6,3.57912e+08,3.79629e+08,11,98,874080,0,0,0,0
826.034,388.97,540060,957638,82899,1.2898e+06,1.29231e+06,104166,98517.6,110959,112525,83590,81073.3,3.59549e+08,3.55069e+08,11,98,874739,0,0,0,0
825.857,388.594,540039,958567,83166,1.28755e+06,1.28755e+06,98870.6,98870.6,111057,111057,81230.6,81230.6,3.59269e+08,3.59269e+08,11,125.188,875401,0,0,0,0
825.869,388.619,540040,959275,83215,1.07114e+06,1.30689e+06,376650,80352,91336,406875,302250,66496,3.02634e+08,1.20879e+09,11,98,876060,0,0,0,0
825.881,388.643,540042,959983,83264,1.07991e+06,1.3063e+06,365715,81081,92123.5,395062,293475,67081,3.01887e+08,1.22e+09,11,98,876719,0,0,0,0
825.892,388.668,540043,960691,83313,1.09649e+06,1.3052e+06,345060,82458,93611,372750,276900,68186,3.06653e+08,1.14851e+09,11,98,877378,0,0,0,0
825.904,388.693,540045,961399,83362,1.1389e+06,1.30237e+06,292208,85981.5,97417.2,315656,234488,71013.5,3.17499e+08,9.85813e+08,11,98,878037,0,0,0,0
825.916,388.718,540046,962107,83411,1.16357e+06,1.30073e+06,261468,88030.8,99631,282450,209820,72658,3.24711e+08,8.77643e+08,11,98,878696,0,0,0,0
825.928,388.743,540048,962815,83460,1.18944e+06,1.299e+06,229230,90180,101953,247625,183950,74382.7,3.32078e+08,7.67138e+08,11,98,879355,0,0,0,0
825.939,388.768,540049,963523,83509,1.21237e+06,1.29747e+06,200649,92085.4,104011,216750,161014,75911.7,3.3831e+08,6.73649e+08,11,98,880014,0,0,0,0
825.951,388.793,540050,964231,83558,1.22933e+06,1.29634e+06,179516,93494.2,105533,193922,144056,77042.2,3.42932e+08,6.04328e+08,11,98,880673,0,0,0,0
825.963,388.817,540052,964939,83607,1.24144e+06,1.29554e+06,164430,94500,106619,177625,131950,77849.3,3.46014e+08,5.58092e+08,11,98,881332,0,0,0,0
825.974,388.842,540053,965647,83656,1.25268e+06,1.29479e+06,150417,95434.2,107628,162488,120705,78599,3.49141e+08,5.11183e+08,11,98,881991,0,0,0,0
825.986,388.867,540055,966355,83705,1.26135e+06,1.29421e+06,139615,96154.4,108406,150818,112036,79176.9,3.51478e+08,4.76132e+08,11,98,882650,0,0,0,0
825.997,388.892,540056,967063,83754,1.2702e+06,1.29362e+06,128587,96889.5,109201,138906,103188,79766.8,3.54013e+08,4.38105e+08,11,98,883309,0,0,0,0
826.009,388.916,540057,967771,83803,1.27739e+06,1.29314e+06,119631,97486.6,109846,129231,96000,80246,3.56099e+08,4.06822e+08,11,98,883968,0,0,0,0
826.021,388.941,540059,968479,83852,1.28396e+06,1.2927e+06,111433,98033.1,110436,120375,89421.4,80684.6,3.57912e+08,3.79629e+08,11,98,884627,0,0,0,0
826.032,388.966,540060,969187,83901,1.2898e+06,1.29231e+06,104166,98517.6,110959,112525,83590,81073.3,3.59549e+08,3.55069e+08,11,98,885286,0,0,0,0
825.857,388.594,540039,970116,84168,1.28755e+06,1.28755e+06,98870.6,98870.6,111057,111057,81230.6,81230.6,3.59269e+08,3.59269e+08,11,125.188,885948,0,0,0,0
825.869,388.618,540040,970824,84217,1.07114e+06,1.30689e+06,376650,80352,91336,406875,302250,66496,3.02634e+08,1.20879e+09,11,98,886607,0,0,0,0
825.88,388.643,540042,971532,84266,1.07991e+06,1.3063e+06,365715,81081,92123.5,395062,293475,67081,3.01887e+08,1.22e+09,11,98,887266,0,0,0,0
825.892,388.668,540043,972240,84315,1.09649e+06,1.3052e+06,345060,82458,93611,372750,276900,68186,3.06653e+08,1.14851e+09,11,98,887925,0,0,0,0
825.904,388.692,540045,972948,84364,1.1389e+06,1.30237e+06,292208,85981.5,97417.2,315656,234488,71013.5,3.17499e+08,9.85813e+08,11,98,888584,0,0,0,0
825.915,388.717,540046,973656,84413,1.16357e+06,1.30073e+06,261468,88030.8,99631,282450,209820,72658,3.24711e+08,8.77643e+08,11,98,889243,0,0,0,0
825.927,388.741,540047,974364,84462,1.18944e+06,1.299e+06,229230,90180,101953,247625,183950,74382.7,3.32078e+08,7.67138e+08,11,98,889902,0,0,0,0
825.938,388.766,540049,975072,84511,1.21237e+06,1.29747e+06,200649,92085.4,104011,216750,161014,75911.7,3.3831e+08,6.73649e+08,11,98,890561,0,0,0,0
825.95,388.79,540050,975780,84560,1.22933e+06,1.29634e+06,179516,93494.2,105533,193922,144056,77042.2,3.42932e+08,6.04328e+08,11,98,891220,0,0,0,0
825.961,388.815,540052,976488,84609,1.24144e+06,1.29554e+06,164430,94500,106619,177625,131950,77849.3,3.46014e+08,5.58092e+08,11,98,891879,0,0,0,0
825.973,388.839,540053,977196,84658,1.25268e+06,1.29479e+06,150417,95434.2,107628,162488,120705,78599,3.49141e+08,5.11183e+08,11,98,892538,0,0,0,0
825.984,388.864,540054,977904,84707,1.26135e+06,1.29421e+06,139615,96154.4,108406,150818,112036,79176.9,3.51478e+08,4.76132e+08,11,98,893197,0,0,0,0
825.996,388.888,540056,978612,84756,1.2702e+06,1.29362e+06,128587,96889.5,109201,138906,103188,79766.8,3.54013e+08,4.38105e+08,11,98,893856,0,0,0,0
826.007,388.913,540057,979320,84805,1.27739e+06,1.29314e+06,119631,97486.6,109846,129231,96000,80246,3.56099e+08,4.06822e+08,11,98,894515,0,0,0,0
826.019,388.937,540058,980028,84854,1.28396e+06,1.2927e+06,111433,98033.1,110436,120375,89421.4,80684.6,3.57912e+08,3.79629e+08,11,98,895174,0,0,0,0
826.03,388.961,540060,980736,84903,1.2898e+06,1.29231e+06,104166,98517.6,110959,112525,83590,81073.3,3.59549e+08,3.55069e+08,11,98,895833,0,0,0,0
825.857,388.594,540039,981665,85170,1.28755e+06,1.28755e+06,98870.6,98870.6,111057,111057,81230.6,81230.6,3.59269e+08,3.59269e+08,11,125.188,896495,0,0,0,0
825.869,388.618,540040,982373,85219,1.07114e+06,1.30689e+06,376650,80352,91336,406875,302250,66496,3.02634e+08,1.20879e+09,11,98,897154,0,0,0,0
825.88,388.642,540042,983081,85268,1.07991e+06,1.3063e+06,365715,81081,92123.5,395062,293475,67081,3.01887e+08,1.22e+09,11,98,897813,0,0,0,0
825.892,388.667,540043,983789,85317,1.09649e+06,1.3052e+06,345060,82458,93611,372750,276900,68186,3.06653e+08,1.14851e+09,11,98,898472,0,0,0,0
825.903,388.691,540045,984497,85366,1.1389e+06,1.30237e+06,292208,85981.5,97417.2,315656,234488,71013.5,3.17499e+08,9.85813e+08,11,98,899131,0,0,0,0
825.915,388.715,540046,985205,85415,1.16357e+06,1.30073e+06,261468,88030.8,99631,282450,209820,72658,3.24711e+08,8.77643e+08,11,98,899790,0,0,0,0
825.926,388.74,540047,985913,85464,1.18944e+06,1.299e+06,229230,90180,101953,247625,183950,74382.7,3.32078e+08,7.67138e+08,11,98,900449,0,0,0,0
825.937,388.764,540049,986621,85513,1.21237e+06,1.29747e+06,200649,92085.4,104011,216750,161014,75911.7,3.3831e+08,6.73649e+08,11,98,901108,0,0,0,0
825.949,388.788,540050,987329,85562,1.22933e+06,1.29634e+06,179516,93494.2,105533,193922,144056,77042.2,3.42932e+08,6.04328e+08,11,98,901767,0,0,0,0
825.96,388.812,540051,988037,85611,1.24144e+06,1.29554e+06,164430,94500,106619,177625,131950,77849.3,3.46014e+08,5.58092e+08,11,98,902426,0,0,0,0
825.972,388.836,540053,988745,85660,1.25268e+06,1.29479e+06,150417,95434.2,107628,162488,120705,78599,3.49141e+08,5.11183e+08,11,98,903085,0,0,0,0
825.983,388.86,540054,989453,85709,1.26135e+06,1.29421e+06,139615,96154.4,108406,150818,112036,79176.9,3.51478e+08,4.76132e+08,11,98,903744,0,0,0,0
825.994,388.885,540056,990161,85758,1.2702e+06,1.29362e+06,128587,96889.5,109201,138906,103188,79766.8,3.54013e+08,4.38105e+08,11,98,904403,0,0,0,0
826.006,388.909,540057,990869,85807,1.27739e+06,1.29314e+06,119631,97486.6,109846,129231,96000,80246,3.56099e+08,4.06822e+08,11,98,905062,0,0,0,0
826.017,388.933,540058,991577,85856,1.28396e+06,1.2927e+06,111433,98033.1,110436,120375,89421.4,80684.6,3.57912e+08,3.79629e+08,11,98,905721,0,0,0,0
826.028,388.957,540060,992285,85905,1.2898e+06,1.29231e+06,104166,98517.6,110959,112525,83590,81073.3,3.59549e+08,3.55069e+08,11,98,906380,0,0,0,0
