Mean Block Receive Time,Mean Block Propagation Time,Mean Block Size,Total Blocks,Stale Blocks,INV Received Bytes,INV Sent Bytes,GET_HEADERS Received Bytes,GET_HEADERS Sent Bytes,Headers Received Bytes,Headers Sent Bytes,GET_DATA Received Bytes,GET_DATA Sent Bytes,BLOCK Received Bytes,BLOCK Sent Bytes,EXT_INV Received Bytes,EXT_INV Sent Bytes,EXT_GET_HEADERS Received Bytes,EXT_GET_HEADERS Sent Bytes,EXT_HEADERS Received Bytes,EXT_HEADERS Sent Bytes,EXT_GET_DATA Received Bytes,EXT_GET_DATA Sent Bytes,Chunk Received Bytes,Chunk Sent Bytes,Longest Fork,Blocks in Forks,Mined Blocks in Main Chain,Fork Height,Fork Length,Block Interval,Time Interval
770.719,615.878,533264,920782,112036,1391000,1391000,100238,100237,116331,116331,84015,84015,383994000,383994000,8,189.188,808746,0,0,0,0,,,,,,,,,,
770.719,615.878,533264,933225,113550,1391000,1391000,100238,100237,116331,116331,84015,84015,383994000,383994000,8,189.188,819675,0,0,0,0,,,,,,,,,,
770.719,615.878,533264,945668,115064,1391000,1391000,100238,100237,116331,116331,84015,84015,383994000,383994000,8,189.188,830604,0,0,0,0,,,,,,,,,,
770.719,615.878,533264,958111,116578,1391000,1391000,100238,100237,116331,116331,84015,84015,383994000,383994000,8,189.188,841533,0,0,0,0,,,,,,,,,,
770.719,615.878,533264,970554,118092,1391000,1391000,100238,100237,116331,116331,84015,84015,383994000,383994000,8,189.188,852462,0,0,0,0,,,,,,,,,,
770.719,615.878,533264,982997,119606,1391000,1391000,100238,100237,116331,116331,84015,84015,383994000,383994000,8,189.188,863391,0,0,0,0,,,,,,,,,,
770.719,615.878,533264,995440,121120,1391000,1391000,100238,100237,116331,116331,84015,84015,383994000,383994000,8,189.188,874320,0,0,0,0,,,,,,,,,,
770.719,615.878,533264,1007883,122634,1391000,1391000,100238,100237,116331,116331,84015,84015,383994000,383994000,8,189.188,885249,0,0,0,0,,,,,,,,,,
770.719,615.878,533264,1020326,124148,1391000,1391000,100238,100237,116331,116331,84015,84015,383994000,383994000,8,189.188,896178,0,0,0,0,,,,,,,,,,
770.719,615.878,533264,1032769,125662,1391000,1391000,100238,100237,116331,116331,84015,84015,383994000,383994000,8,189.188,907107,0,0,0,0,,,,,,,,,,
