Mean Block Receive Time_x,Mean Block Propagation Time_x,Mean Block Size_x,Total Blocks_x,Stale Blocks_x,Miner Generated Blocks,Miner Avg Block Gen Interval,Miner Avg Block Size,Hash Rate,Attack Success,INV Received Bytes,INV Sent Bytes,GET_HEADERS Received Bytes,GET_HEADERS Sent Bytes,Headers Received Bytes,Headers Sent Bytes,GET_DATA Received Bytes,GET_DATA Sent Bytes,BLOCK Received Bytes,BLOCK Sent Bytes,Longest Fork_x,Blocks in Forks_x,Connections,Mined Blocks in Main Chain_x,Is Attacker,Iteration,Mean Block Receive Time_y,Mean Block Propagation Time_y,Mean Block Size_y,Total Blocks_y,Stale Blocks_y,The average INV,The average GET_HEADERS Bytes,The average Headers Bytes,The average GET_DATA Sent Bytes,The average BLOCK Bytes,Longest Fork_y,Blocks in Forks_y,Mined Blocks in Main Chain_y,Fork Height,Fork Length,Block Interval,Time Interval,25 percentile of Block Propagation Time,75 percentile of Block Propagation Time,90 percentile of Block Propagation Time,Miners Mean Block Propagation Time,Total average traffic due to INV messages,Total average traffic due to GET_HEADERS messages,Total average traffic due to HEADERS messages,Total average traffic due to GET_DATA messages,Total average traffic due to BLOCK messages,Total average traffic/node,average Bandwidth Per Node,Label
459.83,0.430364,500534,14,0,1,3343.25,958239,0.159,0,23400,23790,2430,1944,2100,2625,1950,1560,5549786,14374935,0,0,15,0,0,97,459.867,0.811842,500534,14,0,23765.6,1974.38,2132.81,1584.38,6101360,0,0,14,0,0,0,0,0.733519,1.02415,1.10823,0.811842,47531.2,3948.75,4265.62,3168.75,12202700,943.202,12261600,0
459.876,0.880826,500534,14,0,0,0,0,0.133,0,25350,23660,0,2106,2275,0,0,1690,6508115,0,0,0,15,0,0,97,459.867,0.811842,500534,14,0,23765.6,1974.38,2132.81,1584.38,6101360,0,0,14,0,0,0,0,0.733519,1.02415,1.10823,0.811842,47531.2,3948.75,4265.62,3168.75,12202700,943.202,12261600,0
459.828,0.436372,500534,14,0,1,3761.36,171629,0.066,0,23400,23790,2430,1944,2100,2625,1950,1560,6336396,2575785,0,0,15,0,0,97,459.867,0.811842,500534,14,0,23765.6,1974.38,2132.81,1584.38,6101360,0,0,14,0,0,0,0,0.733519,1.02415,1.10823,0.811842,47531.2,3948.75,4265.62,3168.75,12202700,943.202,12261600,0
459.885,0.989911,500534,14,0,1,559.465,140619,0.054,0,23400,23790,2430,1944,2100,2625,1950,1560,6367406,2110635,0,0,15,0,0,97,459.867,0.811842,500534,14,0,23765.6,1974.38,2132.81,1584.38,6101360,0,0,14,0,0,0,0,0.733519,1.02415,1.10823,0.811842,47531.2,3948.75,4265.62,3168.75,12202700,943.202,12261600,0
459.864,0.755657,500534,14,0,0,0,0,0.029,0,25350,23660,0,2106,2275,0,0,1690,6508115,0,0,0,15,0,0,97,459.867,0.811842,500534,14,0,23765.6,1974.38,2132.81,1584.38,6101360,0,0,14,0,0,0,0,0.733519,1.02415,1.10823,0.811842,47531.2,3948.75,4265.62,3168.75,12202700,943.202,12261600,0
459.861,0.733519,500534,14,0,0,0,0,0.016,0,25350,23660,0,2106,2275,0,0,1690,6508115,0,0,0,15,0,0,97,459.867,0.811842,500534,14,0,23765.6,1974.38,2132.81,1584.38,6101360,0,0,14,0,0,0,0,0.733519,1.02415,1.10823,0.811842,47531.2,3948.75,4265.62,3168.75,12202700,943.202,12261600,0
459.897,1.10823,500534,14,0,1,199.511,104938,0.012,0,23400,23790,2430,1944,2100,2625,1950,1560,6403087,1575420,0,0,15,0,0,97,459.867,0.811842,500534,14,0,23765.6,1974.38,2132.81,1584.38,6101360,0,0,14,0,0,0,0,0.733519,1.02415,1.10823,0.811842,47531.2,3948.75,4265.62,3168.75,12202700,943.202,12261600,0
459.894,1.08358,500534,14,0,0,0,0,0.012,0,25350,23660,0,2106,2275,0,0,1690,6508115,0,0,0,15,0,0,97,459.867,0.811842,500534,14,0,23765.6,1974.38,2132.81,1584.38,6101360,0,0,14,0,0,0,0,0.733519,1.02415,1.10823,0.811842,47531.2,3948.75,4265.62,3168.75,12202700,943.202,12261600,0
459.888,1.02415,500534,14,0,0,0,0,0.012,0,25350,23660,0,2106,2275,0,0,1690,6508115,0,0,0,15,0,0,97,459.867,0.811842,500534,14,0,23765.6,1974.38,2132.81,1584.38,6101360,0,0,14,0,0,0,0,0.733519,1.02415,1.10823,0.811842,47531.2,3948.75,4265.62,3168.75,12202700,943.202,12261600,0
459.867,0.752911,500534,14,0,0,0,0,0.009,0,25350,23660,0,2106,2275,0,0,1690,6508115,0,0,0,15,0,0,97,459.867,0.811842,500534,14,0,23765.6,1974.38,2132.81,1584.38,6101360,0,0,14,0,0,0,0,0.733519,1.02415,1.10823,0.811842,47531.2,3948.75,4265.62,3168.75,12202700,943.202,12261600,0
459.882,1.00663,500534,14,0,0,0,0,0.005,0,25350,23660,0,2106,2275,0,0,1690,6508115,0,0,0,15,0,0,97,459.867,0.811842,500534,14,0,23765.6,1974.38,2132.81,1584.38,6101360,0,0,14,0,0,0,0,0.733519,1.02415,1.10823,0.811842,47531.2,3948.75,4265.62,3168.75,12202700,943.202,12261600,0
459.891,1.00922,500534,14,0,0,0,0,0.005,0,25350,23660,0,2106,2275,0,0,1690,6508115,0,0,0,15,0,0,97,459.867,0.811842,500534,14,0,23765.6,1974.38,2132.81,1584.38,6101360,0,0,14,0,0,0,0,0.733519,1.02415,1.10823,0.811842,47531.2,3948.75,4265.62,3168.75,12202700,943.202,12261600,0
459.879,0.927924,500534,14,0,0,0,0,0.002,0,25350,23660,0,2106,2275,0,0,1690,6508115,0,0,0,15,0,0,97,459.867,0.811842,500534,14,0,23765.6,1974.38,2132.81,1584.38,6101360,0,0,14,0,0,0,0,0.733519,1.02415,1.10823,0.811842,47531.2,3948.75,4265.62,3168.75,12202700,943.202,12261600,0
459.9,1.17175,500534,14,0,0,0,0,0.002,0,25350,23660,0,2106,2275,0,0,1690,6508115,0,0,0,15,0,0,97,459.867,0.811842,500534,14,0,23765.6,1974.38,2132.81,1584.38,6101360,0,0,14,0,0,0,0,0.733519,1.02415,1.10823,0.811842,47531.2,3948.75,4265.62,3168.75,12202700,943.202,12261600,0
538.09,0.424331,574545,12,0,3,1365.69,661535,0.289,0,15600,20410,7290,1296,1400,7875,5850,1040,4336106,29773110,0,0,15,0,0,98,538.132,0.800546,574545,12,0,20109.4,1670.62,1804.69,1340.62,5925920,0,0,12,0,0,0,0,0.686726,0.989598,1.09981,0.800546,40218.8,3341.25,3609.37,2681.25,11851800,1081.97,11901700,0
538.062,0.402456,574545,12,0,4,1479.67,764319,0.196,0,13650,20540,9720,1134,1225,10500,7800,910,3263344,45864540,0,0,15,0,0,98,538.132,0.800546,574545,12,0,20109.4,1670.62,1804.69,1340.62,5925920,0,0,12,0,0,0,0,0.686726,0.989598,1.09981,0.800546,40218.8,3341.25,3609.37,2681.25,11851800,1081.97,11901700,0
538.091,0.52355,574545,12,0,1,530.823,50765,0.159,0,19500,20150,2430,1620,1750,2625,1950,1300,6270125,762825,0,0,15,0,0,98,538.132,0.800546,574545,12,0,20109.4,1670.62,1804.69,1340.62,5925920,0,0,12,0,0,0,0,0.686726,0.989598,1.09981,0.800546,40218.8,3341.25,3609.37,2681.25,11851800,1081.97,11901700,0
538.147,0.816035,574545,12,0,1,4640.19,574593,0.133,0,19500,20150,2430,1620,1750,2625,1950,1300,5746297,8620245,0,0,15,0,0,98,538.132,0.800546,574545,12,0,20109.4,1670.62,1804.69,1340.62,5925920,0,0,12,0,0,0,0,0.686726,0.989598,1.09981,0.800546,40218.8,3341.25,3609.37,2681.25,11851800,1081.97,11901700,0
538.093,0.552222,574545,12,0,0,0,0,0.066,0,21450,20020,0,1782,1925,0,0,1430,6320980,0,0,0,15,0,0,98,538.132,0.800546,574545,12,0,20109.4,1670.62,1804.69,1340.62,5925920,0,0,12,0,0,0,0,0.686726,0.989598,1.09981,0.800546,40218.8,3341.25,3609.37,2681.25,11851800,1081.97,11901700,0
538.15,0.923635,574545,12,0,0,0,0,0.054,0,21450,20020,0,1782,1925,0,0,1430,6320980,0,0,0,15,0,0,98,538.132,0.800546,574545,12,0,20109.4,1670.62,1804.69,1340.62,5925920,0,0,12,0,0,0,0,0.686726,0.989598,1.09981,0.800546,40218.8,3341.25,3609.37,2681.25,11851800,1081.97,11901700,0
538.131,0.704491,574545,12,0,0,0,0,0.029,0,21450,20020,0,1782,1925,0,0,1430,6320980,0,0,0,15,0,0,98,538.132,0.800546,574545,12,0,20109.4,1670.62,1804.69,1340.62,5925920,0,0,12,0,0,0,0,0.686726,0.989598,1.09981,0.800546,40218.8,3341.25,3609.37,2681.25,11851800,1081.97,11901700,0
538.133,0.701865,574545,12,0,0,0,0,0.016,0,21450,20020,0,1782,1925,0,0,1430,6320980,0,0,0,15,0,0,98,538.132,0.800546,574545,12,0,20109.4,1670.62,1804.69,1340.62,5925920,0,0,12,0,0,0,0,0.686726,0.989598,1.09981,0.800546,40218.8,3341.25,3609.37,2681.25,11851800,1081.97,11901700,0
538.156,1.08543,574545,12,0,0,0,0,0.012,0,21450,20020,0,1782,1925,0,0,1430,6320980,0,0,0,15,0,0,98,538.132,0.800546,574545,12,0,20109.4,1670.62,1804.69,1340.62,5925920,0,0,12,0,0,0,0,0.686726,0.989598,1.09981,0.800546,40218.8,3341.25,3609.37,2681.25,11851800,1081.97,11901700,0
538.16,1.09981,574545,12,0,0,0,0,0.012,0,21450,20020,0,1782,1925,0,0,1430,6320980,0,0,0,15,0,0,98,538.132,0.800546,574545,12,0,20109.4,1670.62,1804.69,1340.62,5925920,0,0,12,0,0,0,0,0.686726,0.989598,1.09981,0.800546,40218.8,3341.25,3609.37,2681.25,11851800,1081.97,11901700,0
538.153,0.949529,574545,12,0,1,1117.43,174144,0.012,0,19500,20150,2430,1620,1750,2625,1950,1300,6146746,2613510,0,0,15,0,0,98,538.132,0.800546,574545,12,0,20109.4,1670.62,1804.69,1340.62,5925920,0,0,12,0,0,0,0,0.686726,0.989598,1.09981,0.800546,40218.8,3341.25,3609.37,2681.25,11851800,1081.97,11901700,0
538.129,0.686726,574545,12,0,1,2313.28,478608,0.009,0,19500,20150,2430,1620,1750,2625,1950,1300,5842282,7180470,0,0,15,0,0,98,538.132,0.800546,574545,12,0,20109.4,1670.62,1804.69,1340.62,5925920,0,0,12,0,0,0,0,0.686726,0.989598,1.09981,0.800546,40218.8,3341.25,3609.37,2681.25,11851800,1081.97,11901700,0
538.155,0.989598,574545,12,0,0,0,0,0.005,0,21450,20020,0,1782,1925,0,0,1430,6320980,0,0,0,15,0,0,98,538.132,0.800546,574545,12,0,20109.4,1670.62,1804.69,1340.62,5925920,0,0,12,0,0,0,0,0.686726,0.989598,1.09981,0.800546,40218.8,3341.25,3609.37,2681.25,11851800,1081.97,11901700,0
538.151,0.960986,574545,12,0,0,0,0,0.005,0,21450,20020,0,1782,1925,0,0,1430,6320980,0,0,0,15,0,0,98,538.132,0.800546,574545,12,0,20109.4,1670.62,1804.69,1340.62,5925920,0,0,12,0,0,0,0,0.686726,0.989598,1.09981,0.800546,40218.8,3341.25,3609.37,2681.25,11851800,1081.97,11901700,0
538.148,0.865096,574545,12,0,0,0,0,0.002,0,21450,20020,0,1782,1925,0,0,1430,6320980,0,0,0,15,0,0,98,538.132,0.800546,574545,12,0,20109.4,1670.62,1804.69,1340.62,5925920,0,0,12,0,0,0,0,0.686726,0.989598,1.09981,0.800546,40218.8,3341.25,3609.37,2681.25,11851800,1081.97,11901700,0
538.158,1.12297,574545,12,0,0,0,0,0.002,0,21450,20020,0,1782,1925,0,0,1430,6320980,0,0,0,15,0,0,98,538.132,0.800546,574545,12,0,20109.4,1670.62,1804.69,1340.62,5925920,0,0,12,0,0,0,0,0.686726,0.989598,1.09981,0.800546,40218.8,3341.25,3609.37,2681.25,11851800,1081.97,11901700,0
494.409,0.428573,358722,12,0,4,1118.31,234608,0.289,0,13650,20540,9720,1134,1225,10500,7800,910,3008139,14081895,0,0,15,0,0,99,494.366,0.745328,358722,12,0,20109.4,1670.62,1804.69,1340.62,3700250,0,0,12,0,0,0,0,0.593446,0.914479,0.934888,0.745328,40218.8,3341.25,3609.38,2681.25,7400500,677.304,7450350,0
494.425,0.512836,358722,12,0,2,2187.73,62935,0.196,0,17550,20280,4860,1458,1575,5250,3900,1170,3820882,1890750,0,0,15,0,0,99,494.366,0.745328,358722,12,0,20109.4,1670.62,1804.69,1340.62,3700250,0,0,12,0,0,0,0,0.593446,0.914479,0.934888,0.745328,40218.8,3341.25,3609.38,2681.25,7400500,677.304,7450350,0
494.417,0.508249,358722,12,0,1,3874.74,994382,0.159,0,19500,20150,2430,1620,1750,2625,1950,1300,2952460,14917080,0,0,15,0,0,99,494.366,0.745328,358722,12,0,20109.4,1670.62,1804.69,1340.62,3700250,0,0,12,0,0,0,0,0.593446,0.914479,0.934888,0.745328,40218.8,3341.25,3609.38,2681.25,7400500,677.304,7450350,0
494.333,0.841503,358722,12,0,0,0,0,0.133,0,21450,20020,0,1782,1925,0,0,1430,3946932,0,0,0,15,0,0,99,494.366,0.745328,358722,12,0,20109.4,1670.62,1804.69,1340.62,3700250,0,0,12,0,0,0,0,0.593446,0.914479,0.934888,0.745328,40218.8,3341.25,3609.38,2681.25,7400500,677.304,7450350,0
494.433,0.544598,358722,12,0,1,4903.04,81457,0.066,0,19500,20150,2430,1620,1750,2625,1950,1300,3865385,1223205,0,0,15,0,0,99,494.366,0.745328,358722,12,0,20109.4,1670.62,1804.69,1340.62,3700250,0,0,12,0,0,0,0,0.593446,0.914479,0.934888,0.745328,40218.8,3341.25,3609.38,2681.25,7400500,677.304,7450350,0
494.392,0.920638,358722,12,0,0,0,0,0.054,0,21450,20020,0,1782,1925,0,0,1430,3946932,0,0,0,15,0,0,99,494.366,0.745328,358722,12,0,20109.4,1670.62,1804.69,1340.62,3700250,0,0,12,0,0,0,0,0.593446,0.914479,0.934888,0.745328,40218.8,3341.25,3609.38,2681.25,7400500,677.304,7450350,0
494.312,0.630829,358722,12,0,0,0,0,0.029,0,21450,20020,0,1782,1925,0,0,1430,3946932,0,0,0,15,0,0,99,494.366,0.745328,358722,12,0,20109.4,1670.62,1804.69,1340.62,3700250,0,0,12,0,0,0,0,0.593446,0.914479,0.934888,0.745328,40218.8,3341.25,3609.38,2681.25,7400500,677.304,7450350,0
494.295,0.593446,358722,12,0,1,5437.24,991870,0.016,0,19500,20150,2430,1620,1750,2625,1950,1300,2954972,14879400,0,0,15,0,0,99,494.366,0.745328,358722,12,0,20109.4,1670.62,1804.69,1340.62,3700250,0,0,12,0,0,0,0,0.593446,0.914479,0.934888,0.745328,40218.8,3341.25,3609.38,2681.25,7400500,677.304,7450350,0
494.377,0.946853,358722,12,0,1,2512.17,65866,0.012,0,19500,20150,2430,1620,1750,2625,1950,1300,3880976,989340,0,0,15,0,0,99,494.366,0.745328,358722,12,0,20109.4,1670.62,1804.69,1340.62,3700250,0,0,12,0,0,0,0,0.593446,0.914479,0.934888,0.745328,40218.8,3341.25,3609.38,2681.25,7400500,677.304,7450350,0
494.384,0.912278,358722,12,0,0,0,0,0.012,0,21450,20020,0,1782,1925,0,0,1430,3946932,0,0,0,15,0,0,99,494.366,0.745328,358722,12,0,20109.4,1670.62,1804.69,1340.62,3700250,0,0,12,0,0,0,0,0.593446,0.914479,0.934888,0.745328,40218.8,3341.25,3609.38,2681.25,7400500,677.304,7450350,0
494.355,0.885481,358722,12,0,0,0,0,0.012,0,21450,20020,0,1782,1925,0,0,1430,3946932,0,0,0,15,0,0,99,494.366,0.745328,358722,12,0,20109.4,1670.62,1804.69,1340.62,3700250,0,0,12,0,0,0,0,0.593446,0.914479,0.934888,0.745328,40218.8,3341.25,3609.38,2681.25,7400500,677.304,7450350,0
494.304,0.605337,358722,12,0,1,2808.92,748064,0.009,0,19500,20150,2430,1620,1750,2625,1950,1300,3198778,11222310,0,0,15,0,0,99,494.366,0.745328,358722,12,0,20109.4,1670.62,1804.69,1340.62,3700250,0,0,12,0,0,0,0,0.593446,0.914479,0.934888,0.745328,40218.8,3341.25,3609.38,2681.25,7400500,677.304,7450350,0
494.362,0.914479,358722,12,0,0,0,0,0.005,0,21450,20020,0,1782,1925,0,0,1430,3946932,0,0,0,15,0,0,99,494.366,0.745328,358722,12,0,20109.4,1670.62,1804.69,1340.62,3700250,0,0,12,0,0,0,0,0.593446,0.914479,0.934888,0.745328,40218.8,3341.25,3609.38,2681.25,7400500,677.304,7450350,0
494.37,0.870169,358722,12,0,0,0,0,0.005,0,21450,20020,0,1782,1925,0,0,1430,3946932,0,0,0,15,0,0,99,494.366,0.745328,358722,12,0,20109.4,1670.62,1804.69,1340.62,3700250,0,0,12,0,0,0,0,0.593446,0.914479,0.934888,0.745328,40218.8,3341.25,3609.38,2681.25,7400500,677.304,7450350,0
494.348,0.875102,358722,12,0,0,0,0,0.002,0,21450,20020,0,1782,1925,0,0,1430,3946932,0,0,0,15,0,0,99,494.366,0.745328,358722,12,0,20109.4,1670.62,1804.69,1340.62,3700250,0,0,12,0,0,0,0,0.593446,0.914479,0.934888,0.745328,40218.8,3341.25,3609.38,2681.25,7400500,677.304,7450350,0
494.34,0.934888,358722,12,0,0,0,0,0.002,0,21450,20020,0,1782,1925,0,0,1430,3946932,0,0,0,15,0,0,99,494.366,0.745328,358722,12,0,20109.4,1670.62,1804.69,1340.62,3700250,0,0,12,0,0,0,0,0.593446,0.914479,0.934888,0.745328,40218.8,3341.25,3609.38,2681.25,7400500,677.304,7450350,0
799.31,492.271,539467,750,68,193,3098.57,571827,0.185,0,1076398,1388270,468990,76626,89498,506625,376350,64478,293740935,1655699160,8,136,15,0,0,0,787.027,454.775,537893,761,79,1361950,101149,115568,83970,378863000,8,159.625,682,492.51,492.899,492.977,461.931,2723900,202298,231137,167940,757727000,1001.38,761052000,1,,,,
799.31,492.234,539467,750,68,152,3889.84,565734,0.159,0,1156348,1382940,369360,83268,96673,399000,296400,69808,318115678,1290078015,8,136,15,0,0,0,787.027,454.775,537893,761,79,1361950,101149,115568,83970,378863000,8,159.625,682,492.51,492.899,492.977,461.931,2723900,202298,231137,167940,757727000,1001.38,761052000,1,,,,
799.309,492.977,539467,750,68,103,5812.45,563770,0.133,0,1251898,1376570,250290,91206,105248,270375,200850,76178,346043342,871163055,8,136,15,0,0,0,787.027,454.775,537893,761,79,1361950,101149,115568,83970,378863000,8,159.625,682,492.51,492.899,492.977,461.931,2723900,202298,231137,167940,757727000,1001.38,761052000,1,,,,
799.31,492.283,539467,750,68,64,8837.26,448346,0.066,0,1327948,1371500,155520,97524,112073,168000,124800,81248,375420985,430498410,8,136,15,0,0,0,787.027,454.775,537893,761,79,1361950,101149,115568,83970,378863000,8,159.625,682,492.51,492.899,492.977,461.931,2723900,202298,231137,167940,757727000,1001.38,761052000,1,,,,
799.31,492.85,539467,750,68,57,10438.9,493901,0.054,0,1341598,1370590,138510,98658,113298,149625,111150,82158,375963419,422361900,8,136,15,0,0,0,787.027,454.775,537893,761,79,1361950,101149,115568,83970,378863000,8,159.625,682,492.51,492.899,492.977,461.931,2723900,202298,231137,167940,757727000,1001.38,761052000,1,,,,
799.31,492.549,539467,750,68,29,19570.9,410698,0.029,0,1396198,1366950,70470,103194,118198,76125,56550,85798,392208031,178692720,8,136,15,0,0,0,787.027,454.775,537893,761,79,1361950,101149,115568,83970,378863000,8,159.625,682,492.51,492.899,492.977,461.931,2723900,202298,231137,167940,757727000,1001.38,761052000,1,,,,
799.31,492.51,539467,750,68,11,53951.3,540846,0.016,0,1431298,1364610,26730,106110,121348,28875,21450,88138,398170581,89254470,8,136,15,0,0,0,787.027,454.775,537893,761,79,1361950,101149,115568,83970,378863000,8,159.625,682,492.51,492.899,492.977,461.931,2723900,202298,231137,167940,757727000,1001.38,761052000,1,,,,
799.309,492.816,539467,750,68,12,48697.1,495907,0.012,0,1429348,1364740,29160,105948,121173,31500,23400,88008,398168916,89279445,8,136,15,0,0,0,787.027,454.775,537893,761,79,1361950,101149,115568,83970,378863000,8,159.625,682,492.51,492.899,492.977,461.931,2723900,202298,231137,167940,757727000,1001.38,761052000,1,,,,
799.309,493.103,539467,750,68,3,194960,935024,0.012,0,1446898,1363570,7290,107406,122748,7875,5850,89178,401315536,42080145,8,136,15,0,0,0,787.027,454.775,537893,761,79,1361950,101149,115568,83970,378863000,8,159.625,682,492.51,492.899,492.977,461.931,2723900,202298,231137,167940,757727000,1001.38,761052000,1,,,,
799.309,492.893,539467,750,68,12,45987.3,684059,0.012,0,1429348,1364740,29160,105948,121173,31500,23400,88008,395911089,123146850,8,136,15,0,0,0,787.027,454.775,537893,761,79,1361950,101149,115568,83970,378863000,8,159.625,682,492.51,492.899,492.977,461.931,2723900,202298,231137,167940,757727000,1001.38,761052000,1,,,,
799.31,492.528,539467,750,68,3,165532,426821,0.009,0,1446898,1363570,7290,107406,122748,7875,5850,89178,402840146,19210995,8,136,15,0,0,0,787.027,454.775,537893,761,79,1361950,101149,115568,83970,378863000,8,159.625,682,492.51,492.899,492.977,461.931,2723900,202298,231137,167940,757727000,1001.38,761052000,1,,,,
799.309,492.845,539467,750,68,7,78660.4,477630,0.005,0,1439098,1364090,17010,106758,122048,18375,13650,88658,400776840,50160585,8,136,15,0,0,0,787.027,454.775,537893,761,79,1361950,101149,115568,83970,378863000,8,159.625,682,492.51,492.899,492.977,461.931,2723900,202298,231137,167940,757727000,1001.38,761052000,1,,,,
799.31,492.947,539467,750,68,1,35550.8,934402,0.005,0,1450798,1363310,2430,107730,123098,2625,1950,89438,403186387,14017380,8,136,15,0,0,0,787.027,454.775,537893,761,79,1361950,101149,115568,83970,378863000,8,159.625,682,492.51,492.899,492.977,461.931,2723900,202298,231137,167940,757727000,1001.38,761052000,1,,,,
799.309,492.701,539467,750,68,5,119157,747695,0.002,0,1442998,1363830,12150,107082,122398,13125,9750,88918,400381952,56083905,8,136,15,0,0,0,787.027,454.775,537893,761,79,1361950,101149,115568,83970,378863000,8,159.625,682,492.51,492.899,492.977,461.931,2723900,202298,231137,167940,757727000,1001.38,761052000,1,,,,
799.309,492.899,539467,750,68,1,450093,923075,0.002,0,1450798,1363310,2430,107730,123098,2625,1950,89438,403197714,13847475,8,136,15,0,0,0,787.027,454.775,537893,761,79,1361950,101149,115568,83970,378863000,8,159.625,682,492.51,492.899,492.977,461.931,2723900,202298,231137,167940,757727000,1001.38,761052000,1,,,,
639.869,0.483945,519034,939,257,285,2103.67,457107,0.3,13,1273350,1258630,31590,105786,114275,134970,70170,84890,356371634,716238675,8,514,15,96,1,0,787.027,454.775,537893,761,79,1361950,101149,115568,83970,378863000,8,159.625,682,492.51,492.899,492.977,461.931,2723900,202298,231137,167940,757727000,1001.38,761052000,1,,,,
763.321,611.686,524621,787,82,166,3613.73,509165,0.185,0,1199600,1452100,403380,84240,99100,435750,323700,71200,327877204,1268044620,10,164,15,0,0,1,751.696,565.192,523515,799,94,1428090,104186,120141,86981.3,386638000,10,188.25,705,611.904,612.378,612.423,573.893,2856190,208372,240281,173963,773275000,973.376,776754000,1,,,,
763.321,611.751,524621,787,82,152,3899.62,545576,0.159,0,1226900,1450280,369360,86508,101550,399000,296400,73020,329472354,1244117370,10,164,15,0,0,1,751.696,565.192,523515,799,94,1428090,104186,120141,86981.3,386638000,10,188.25,705,611.904,612.378,612.423,573.893,2856190,208372,240281,173963,773275000,973.376,776754000,1,,,,
763.322,612.079,524621,787,82,126,4592.61,538047,0.133,0,1277600,1446900,306180,90720,106100,330750,245700,76400,344608211,1017079515,10,164,15,0,0,1,751.696,565.192,523515,799,94,1428090,104186,120141,86981.3,386638000,10,188.25,705,611.904,612.378,612.423,573.893,2856190,208372,240281,173963,773275000,973.376,776754000,1,,,,
763.321,611.831,524621,787,82,64,9214.1,601734,0.066,0,1398500,1438840,155520,100764,116950,168000,124800,84460,373896789,577750845,10,164,15,0,0,1,751.696,565.192,523515,799,94,1428090,104186,120141,86981.3,386638000,10,188.25,705,611.904,612.378,612.423,573.893,2856190,208372,240281,173963,773275000,973.376,776754000,1,,,,
763.323,612.181,524621,787,82,42,13998.3,502643,0.054,0,1441400,1435980,102060,104328,120800,110250,81900,87320,391298709,316722045,10,164,15,0,0,1,751.696,565.192,523515,799,94,1428090,104186,120141,86981.3,386638000,10,188.25,705,611.904,612.378,612.423,573.893,2856190,208372,240281,173963,773275000,973.376,776754000,1,,,,
763.322,611.904,524621,787,82,36,15944.6,544259,0.029,0,1453100,1435200,87480,105300,121850,94500,70200,88100,392816957,293948325,10,164,15,0,0,1,751.696,565.192,523515,799,94,1428090,104186,120141,86981.3,386638000,10,188.25,705,611.904,612.378,612.423,573.893,2856190,208372,240281,173963,773275000,973.376,776754000,1,,,,
763.322,611.995,524621,787,82,21,26077.8,543390,0.016,0,1482350,1433250,51030,107730,124475,55125,40950,90050,401000437,171196125,10,164,15,0,0,1,751.696,565.192,523515,799,94,1428090,104186,120141,86981.3,386638000,10,188.25,705,611.904,612.378,612.423,573.893,2856190,208372,240281,173963,773275000,973.376,776754000,1,,,,
763.323,612.338,524621,787,82,12,44246.3,650702,0.012,0,1499900,1432080,29160,109188,126050,31500,23400,91220,404604013,117142485,10,164,15,0,0,1,751.696,565.192,523515,799,94,1428090,104186,120141,86981.3,386638000,10,188.25,705,611.904,612.378,612.423,573.893,2856190,208372,240281,173963,773275000,973.376,776754000,1,,,,
763.323,612.124,524621,787,82,12,42644.6,500188,0.012,0,1499900,1432080,29160,109188,126050,31500,23400,91220,406410180,90049980,10,164,15,0,0,1,751.696,565.192,523515,799,94,1428090,104186,120141,86981.3,386638000,10,188.25,705,611.904,612.378,612.423,573.893,2856190,208372,240281,173963,773275000,973.376,776754000,1,,,,
763.324,612.554,524621,787,82,14,33763.7,512524,0.012,0,1496000,1432340,34020,108864,125700,36750,27300,90960,405236913,107648985,10,164,15,0,0,1,751.696,565.192,523515,799,94,1428090,104186,120141,86981.3,386638000,10,188.25,705,611.904,612.378,612.423,573.893,2856190,208372,240281,173963,773275000,973.376,776754000,1,,,,
763.322,611.922,524621,787,82,12,48900.5,632934,0.009,0,1499900,1432080,29160,109188,126050,31500,23400,91220,404817222,113944350,10,164,15,0,0,1,751.696,565.192,523515,799,94,1428090,104186,120141,86981.3,386638000,10,188.25,705,611.904,612.378,612.423,573.893,2856190,208372,240281,173963,773275000,973.376,776754000,1,,,,
763.324,612.378,524621,787,82,3,73374.8,806441,0.005,0,1517450,1430910,7290,110646,127625,7875,5850,92390,409993918,36293910,10,164,15,0,0,1,751.696,565.192,523515,799,94,1428090,104186,120141,86981.3,386638000,10,188.25,705,611.904,612.378,612.423,573.893,2856190,208372,240281,173963,773275000,973.376,776754000,1,,,,
763.323,612.259,524621,787,82,7,79820.7,539197,0.005,0,1509650,1431430,17010,109998,126925,18375,13650,91870,408638504,56625120,10,164,15,0,0,1,751.696,565.192,523515,799,94,1428090,104186,120141,86981.3,386638000,10,188.25,705,611.904,612.378,612.423,573.893,2856190,208372,240281,173963,773275000,973.376,776754000,1,,,,
763.324,612.423,524621,787,82,2,55324.8,554329,0.002,0,1519400,1430780,4860,110808,127800,5250,3900,92520,411304674,16632570,10,164,15,0,0,1,751.696,565.192,523515,799,94,1428090,104186,120141,86981.3,386638000,10,188.25,705,611.904,612.378,612.423,573.893,2856190,208372,240281,173963,773275000,973.376,776754000,1,,,,
763.324,612.388,524621,787,82,2,250202,826182,0.002,0,1519400,1430780,4860,110808,127800,5250,3900,92520,410760968,24788160,10,164,15,0,0,1,751.696,565.192,523515,799,94,1428090,104186,120141,86981.3,386638000,10,188.25,705,611.904,612.378,612.423,573.893,2856190,208372,240281,173963,773275000,973.376,776754000,1,,,,
