,Feature1,Label
352,86.99059624999997,1
353,104.56259624999997,1
354,100.67959624999995,1
355,109.92759624999998,1
356,-122.47740375000015,0
357,130.81259624999998,1
358,-74.24640375000013,0
359,-277.0914037500001,0
360,130.81359624999996,1
361,-220.59740375000007,0
362,155.07659625,1
363,155.07859624999995,1
364,140.60059624999997,1
365,116.67859624999994,1
366,68.09759624999994,1
367,-229.92540375000013,0
368,109.5085962499999,1
369,145.24659624999995,0
370,-157.24240375000014,0
371,-168.29740375000006,0
372,67.28259624999988,1
373,109.5075962499999,1
374,103.66659624999991,1
375,43.66759624999998,1
376,-206.26140375000008,0
377,96.07959624999991,1
378,889.02859625,0
379,100.67759624999998,1
380,-158.79640375000008,0
381,-199.06940375000008,0
382,-106.86540375000006,0
383,-174.6714037500001,0
384,-146.78840375000007,0
385,140.72059625,1
386,-257.6194037500001,0
387,99.87959624999996,1
388,53.82259624999995,1
389,158.57859624999995,1
390,73.5215962499999,1
391,-108.8004037500001,0
392,43.666596249999884,1
393,-65.78040375000012,0
394,89.11159624999995,1
395,-53.78340375000006,1
396,107.07259624999996,1
397,96.07959624999991,1
398,77.0745962499999,1
399,86.73259624999993,1
400,240.86459625,0
401,112.6855962499999,1
402,116.67859624999994,1
403,43.66759624999998,1
404,115.88859624999999,1
405,-317.6474037500001,0
406,109.92559624999991,1
407,-65.77240375000008,0
408,92.18159624999988,1
409,-321.84340375000005,0
410,-106.8534037500001,0
411,85.8105962499999,1
412,130.57159625,1
413,104.75859624999988,1
414,-174.62040375000007,0
415,-103.86540375000006,0
416,120.72159624999998,1
417,145.1285962499999,0
418,68.09759624999994,1
419,-122.45840375000013,0
420,238.16459624999996,0
421,121.87759624999993,1
422,145.23659624999996,0
423,112.68459624999993,1
424,-274.0644037500001,0
425,121.87959624999998,1
426,128.30759625,1
427,-25.060403750000095,0
428,-60.0844037500001,1
429,150.80559624999992,0
430,117.19759624999996,1
431,86.73159624999995,1
432,45.634596249999966,0
433,-194.36040375000013,0
434,-106.85740375000015,0
435,145.13759624999992,0
436,-321.8394037500001,0
437,157.24659624999995,1
438,-103.14640375000013,0
439,-109.68840375000002,0
440,-156.59140375000007,0
441,-85.67740375000007,1
442,68.09759624999994,1
443,136.7955962499999,1
444,463.8085962499998,0
445,104.75959624999996,1
446,-109.12340375000011,0
447,120.9935962499999,1
448,-260.8474037500001,0
449,120.6325962499999,1
450,108.91859624999995,1
451,112.6855962499999,1
452,-229.94040375000012,0
453,-237.74740375000013,0
454,61.59459624999989,1
455,83.81459624999992,1
456,117.19759624999996,1
457,-184.84140375000013,0
458,100.67959624999995,1
459,117.19759624999996,1
460,140.60159624999997,1
461,68.09759624999994,1
462,121.87959624999998,1
463,112.6855962499999,1
464,-98.94640375000007,0
465,-237.6744037500001,0
466,-228.4744037500001,0
467,157.24559624999995,1
468,128.30759625,1
469,-274.06240375000016,0
470,-228.56240375000013,0
471,577.5685962499999,0
472,-58.828403750000135,1
473,100.67659624999989,1
474,180.57759624999997,1
475,-115.54840375000003,0
476,-103.13240375000011,0
477,-113.35240375000014,1
478,-172.69940375000013,0
479,-236.8094037500001,0
480,99.88059624999995,1
481,-117.38940375000004,0
482,-321.79540375000016,0
483,120.63359624999987,1
484,57.41159624999989,0
485,-25.06740375000004,0
