Miner Avg Block Size,Hash Rate,Iteration,25 percentile of Block Propagation Time,75 percentile of Block Propagation Time,90 percentile of Block Propagation Time,Miners Mean Block Propagation Time,Total average traffic/node,Mean Block Size_x,Miner Avg Block Gen Interval,Label
99129.0,0.002,77,353.606,353.952,353.957,331.696,988.015,532351,160897.0,1
0.0,0.289,31,0.596539,0.702816,0.749286,0.642436,735.085,389539,0.0,0
0.0,0.012,74,0.68318,0.869062,0.878572,0.769346,1183.56,628726,0.0,0
0.0,0.012,54,0.801176,1.15063,1.24127,0.887158,1178.13,625827,0.0,0
593214.0,0.012,77,353.606,353.952,353.957,331.696,988.015,532351,59263.2,1
0.0,0.029,9,0.764402,1.19979,1.29963,0.901142,1136.76,603763,0.0,0
529014.0,0.012,59,387.318,387.57,387.724,363.287,935.035,504824,40573.2,1
654817.0,0.012,10,439.64,440.002,440.084,412.374,968.594,522386,41854.6,1
0.0,0.009,51,0.756426,1.08716,1.18883,0.856325,1182.69,628259,0.0,0
0.0,0.054,54,0.801176,1.15063,1.24127,0.887158,1178.13,625827,0.0,0
500188.0,0.012,1,611.904,612.378,612.423,573.893,973.376,524621,42644.6,1
0.0,0.016,7,0.69017,0.784473,0.861041,0.723212,899.581,477269,0.0,0
291793.0,0.002,41,323.472,323.81,323.826,303.43,956.665,516865,260241.0,1
0.0,0.012,14,0.686319,0.95523,1.04635,0.785594,1068.69,567459,0.0,0
529159.0,0.066,99,614.206,614.689,614.819,576.086,944.735,508649,9351.01,1
574791.0,0.002,94,259.703,259.988,260.059,243.63,969.755,523941,150938.0,1
541835.0,0.029,41,323.472,323.81,323.826,303.43,956.665,516865,16123.7,1
934402.0,0.005,0,492.51,492.899,492.977,461.931,1001.38,539467,35550.8,1
0.0,0.002,63,0.765763,0.862735,0.988143,0.812636,1362.64,724237,0.0,0
629507.0,0.289,96,0.703147,0.957822,1.06773,0.807032,1110.42,589718,1079.52,0
0.0,0.012,83,0.6465,0.711692,0.730506,0.674851,780.962,414006,0.0,0
0.0,0.012,37,0.805766,1.22612,1.30296,0.902681,1118.73,594149,0.0,0
528430.0,0.289,63,0.765763,0.862735,0.988143,0.812636,1362.64,724237,1646.73,0
459027.0,0.009,46,343.936,344.273,344.315,322.608,965.201,520742,70677.9,1
562724.0,0.016,57,366.84,367.196,367.214,344.106,944.674,509639,41183.9,1
933602.0,0.002,47,516.173,516.633,516.742,484.145,998.115,539134,275814.0,1
468022.0,0.3,49,313.0,313.243,313.301,293.58,937.788,499047,2345.65,1
0.0,0.002,79,0.686959,1.12129,1.20197,0.881037,1429.94,760126,0.0,0
0.0,0.016,88,0.661018,0.818773,0.848512,0.721232,933.342,495276,0.0,0
0.0,0.012,11,0.637869,0.84837,0.943721,0.730843,812.747,430958,0.0,0
124929.0,0.016,8,0.613007,0.833959,0.881533,0.708761,795.806,421923,3077.93,0
394361.0,0.012,53,625.239,625.729,625.853,586.427,1011.16,544223,37087.5,1
0.0,0.012,94,0.807893,1.24709,1.3386,0.915717,1213.06,644458,0.0,0
579635.0,0.012,66,326.229,326.501,326.604,305.989,943.456,509562,44806.7,1
0.0,0.005,92,0.712741,0.805857,0.877225,0.759304,1112.03,590575,0.0,0
552442.0,0.196,10,0.665086,0.877091,0.925295,0.769629,1149.75,610693,2033.83,0
589453.0,0.012,7,496.351,496.698,496.744,465.526,994.148,537090,34682.9,1
0.0,0.066,65,0.602118,0.737494,0.79176,0.671485,984.468,522543,0.0,0
639859.0,0.012,47,516.173,516.633,516.742,484.145,998.115,539134,41994.5,1
0.0,0.012,23,0.816755,1.12341,1.17176,0.872941,1101.15,584773,0.0,0
0.0,0.005,35,0.686305,0.829621,0.867383,0.744973,960.024,509506,0.0,0
556721.0,0.005,55,460.552,461.019,461.047,431.996,975.891,526357,107061.0,1
0.0,0.005,17,0.730172,1.02362,1.07408,0.803334,847.811,449659,0.0,0
0.0,0.005,48,0.738834,0.949851,0.982396,0.782377,888.553,471388,0.0,0
0.0,0.002,3,0.70978,0.931393,1.04133,0.790499,1090.71,579203,0.0,0
536040.0,0.133,85,290.074,290.436,290.446,272.115,962.853,520579,5076.85,1
559812.0,0.159,79,312.325,312.575,312.698,292.965,971.445,524984,3642.14,1
0.0,0.005,86,0.668537,0.895589,0.927563,0.752981,691.321,366198,0.0,0
0.0,0.012,35,0.686305,0.829621,0.867383,0.744973,960.024,509506,0.0,0
547998.0,0.159,89,512.413,512.803,512.838,480.592,987.871,532938,3758.49,1
564337.0,0.009,48,348.843,349.115,349.154,327.194,960.232,518561,63707.1,1
502974.0,0.009,64,481.747,482.076,482.248,451.852,982.054,528906,49830.2,1
534514.0,0.159,45,433.198,433.599,433.627,406.338,1008.83,544197,4543.51,1
419463.0,0.3,62,212.294,212.551,212.617,199.183,993.499,509440,2157.74,1
105731.0,0.159,41,0.568162,0.986496,1.03271,0.7468,1268.29,673913,4736.2,0
162042.0,0.029,12,0.642219,0.884608,0.932311,0.753477,979.165,519715,3920.47,0
0.0,0.066,38,0.712593,0.79259,0.897001,0.743848,1100.56,584460,0.0,0
991172.0,0.196,50,0.663638,0.829317,0.902464,0.721454,876.294,464850,2038.03,0
668584.0,0.009,78,139.946,140.149,140.213,131.335,963.011,521525,58267.1,1
456872.0,0.005,59,387.318,387.57,387.724,363.287,935.035,504824,59026.8,1
446792.0,0.016,46,343.936,344.273,344.315,322.608,965.201,520742,38523.2,1
526114.0,0.185,87,525.23,525.558,525.633,492.571,982.095,529463,3406.02,1
0.0,0.005,65,461.6,461.978,462.02,432.939,962.396,520341,0.0,1
516456.0,0.012,54,452.465,452.835,452.894,424.385,989.392,532382,54536.5,1
193113.0,0.159,44,0.608292,0.908287,1.00163,0.765848,1065.25,565624,3108.75,0
591500.0,0.029,60,259.097,259.361,259.451,243.053,997.652,539061,22010.6,1
299141.0,0.005,42,339.741,340.03,340.054,318.677,979.093,527410,58697.4,1
612506.0,0.054,99,614.206,614.689,614.819,576.086,944.735,508649,12672.3,1
0.0,0.002,30,0.692586,0.994509,1.03875,0.787354,863.18,457856,0.0,0
562386.0,0.159,37,367.667,367.992,368.142,344.894,982.951,529164,3722.17,1
0.0,0.016,25,0.759372,0.971695,1.06264,0.792786,839.343,445143,0.0,0
991870.0,0.016,99,0.593446,0.914479,0.934888,0.745328,677.304,358722,5437.24,0
583754.0,0.133,88,351.863,352.245,352.284,330.08,989.667,533813,4971.02,1
0.0,0.016,3,0.70978,0.931393,1.04133,0.790499,1090.71,579203,0.0,0
918277.0,0.133,41,0.568162,0.986496,1.03271,0.7468,1268.29,673913,13.4586,0
643810.0,0.196,33,0.702939,0.995297,1.1098,0.812939,1140.95,606000,1201.87,0
311654.0,0.066,30,0.692586,0.994509,1.03875,0.787354,863.18,457856,2284.27,0
533435.0,0.029,83,399.43,399.78,399.827,374.659,1007.24,543340,23135.9,1
0.0,0.002,89,0.689497,0.991239,1.07558,0.782841,882.987,468419,0.0,0
539434.0,0.066,68,335.047,335.331,335.384,314.265,1012.33,545810,9166.18,1
990187.0,0.029,35,0.686305,0.829621,0.867383,0.744973,960.024,509506,2018.75,0
514077.0,0.005,67,500.3,500.679,500.764,469.221,989.21,533283,114032.0,1
0.0,0.012,23,0.816755,1.12341,1.17176,0.872941,1101.15,584773,0.0,0
203710.0,0.133,26,0.652792,0.991517,1.00107,0.802776,1148.6,610082,2819.92,0
531955.0,0.012,61,439.64,440.002,440.084,412.374,968.594,522386,34361.9,1
0.0,0.012,81,0.666985,0.870523,0.93077,0.729491,856.106,454083,0.0,0
461632.0,0.012,81,338.107,338.402,338.471,317.153,967.889,522208,42859.4,1
0.0,0.009,88,0.661018,0.818773,0.848512,0.721232,933.342,495276,0.0,0
0.0,0.005,17,0.730172,1.02362,1.07408,0.803334,847.811,449659,0.0,0
234558.0,0.054,11,0.637869,0.84837,0.943721,0.730843,812.747,430958,537.667,0
561942.0,0.005,71,381.73,381.967,382.031,358.018,1001.14,540248,61396.3,1
577151.0,0.002,87,525.23,525.558,525.633,492.571,982.095,529463,239731.0,1
520231.0,0.133,5,447.982,448.344,448.424,420.18,918.404,495432,4432.73,1
706480.0,0.159,78,0.799863,1.27706,1.39159,0.943365,1343.94,714262,2714.56,0
551513.0,0.012,36,482.108,482.423,482.487,452.162,984.258,530521,38765.3,1
903789.0,0.002,79,312.325,312.575,312.698,292.965,971.445,524984,240001.0,1
525991.0,0.133,17,214.815,215.014,215.06,201.515,1022.91,552665,3943.55,1
0.0,0.005,15,0.660366,1.03343,1.104,0.792497,832.852,441681,0.0,0
0.0,0.005,33,0.702939,0.995297,1.1098,0.812939,1140.95,606000,0.0,0
544259.0,0.029,1,611.904,612.378,612.423,573.893,973.376,524621,15944.6,1
0.0,0.005,6,0.694293,0.844065,0.962721,0.777906,1226.12,651425,0.0,0
676512.0,0.289,91,0.696291,0.84746,0.885811,0.775281,1390.27,738969,1847.17,0
865646.0,0.054,74,0.68318,0.869062,0.878572,0.769346,1183.56,628726,1613.77,0
0.0,0.012,71,0.660473,0.755272,0.801273,0.705114,1037.94,551064,0.0,0
0.0,0.066,11,0.637869,0.84837,0.943721,0.730843,812.747,430958,0.0,0
939726.0,0.196,67,0.809653,1.14364,1.25813,0.886131,1239.21,658403,1449.77,0
561156.0,0.066,64,481.747,482.076,482.248,451.852,982.054,528906,10410.6,1
934402.0,0.005,51,492.51,492.899,492.977,461.931,1001.38,539467,35550.8,1
0.0,0.196,9,0.764402,1.19979,1.29963,0.901142,1136.76,603763,0.0,0
0.0,0.016,62,0.648697,0.834026,0.85644,0.734111,1051.38,558228,0.0,0
0.0,0.009,13,0.659584,0.728282,0.774308,0.693527,955.497,507091,0.0,0
0.0,0.009,2,0.631353,0.708518,0.761349,0.665484,811.887,430499,0.0,0
0.998,0.002,65,461.6,461.978,462.02,432.939,962.396,520341,0.0,1
0.0,0.009,62,0.648697,0.834026,0.85644,0.734111,1051.38,558228,0.0,0
618982.0,0.016,79,312.325,312.575,312.698,292.965,971.445,524984,28888.9,1
609517.0,0.159,61,0.726917,1.01247,1.05379,0.793065,874.251,463760,2250.64,0
0.0,0.029,87,0.67022,0.930045,0.971915,0.737162,621.95,329200,0.0,0
0.0,0.016,40,0.669203,1.01048,1.07695,0.799599,972.571,516198,0.0,0
0.0,0.029,81,0.666985,0.870523,0.93077,0.729491,856.106,454083,0.0,0
284876.0,0.196,36,0.666501,0.749411,0.835956,0.711303,960.144,509570,1352.25,0
550904.0,0.012,60,259.097,259.361,259.451,243.053,997.652,539061,41724.9,1
511505.0,0.159,13,481.747,482.076,482.248,451.852,982.054,528906,4281.2,1
0.159,0.0,54,452.465,452.835,452.894,424.385,989.392,532382,3814.91,1
245427.0,0.159,1,0.800122,1.04929,1.14366,0.843756,1065.44,565725,1635.5,0
0.0,0.012,79,0.686959,1.12129,1.20197,0.881037,1429.94,760126,0.0,0
487716.0,0.009,65,461.6,461.978,462.02,432.939,962.396,520341,71567.6,1
344726.0,0.005,88,351.863,352.245,352.284,330.08,989.667,533813,191046.0,1
544708.0,0.012,98,353.119,353.426,353.464,331.21,926.811,501392,41669.0,1
0.0,0.066,90,0.673366,0.841643,0.8677,0.738422,908.86,482218,0.0,0
524960.0,0.159,93,0.789483,1.03517,1.15893,0.857874,1172.13,622630,2783.45,0
535995.0,0.054,46,343.936,344.273,344.315,322.608,965.201,520742,14007.6,1
0.0,0.016,12,0.642219,0.884608,0.932311,0.753477,979.165,519715,0.0,0
576423.0,0.185,83,399.43,399.78,399.827,374.659,1007.24,543340,3224.15,1
416698.0,0.029,72,287.286,287.602,287.655,269.489,989.706,534007,29457.8,1
0.0,0.005,33,0.702939,0.995297,1.1098,0.812939,1140.95,606000,0.0,0
633405.0,0.016,23,294.5,294.804,294.821,276.272,982.101,530842,41297.7,1
554613.0,0.159,95,247.294,247.579,247.631,232.0,1017.66,550237,4118.7,1
0.0,0.002,86,0.668537,0.895589,0.927563,0.752981,691.321,366198,0.0,0
543180.0,0.133,93,356.473,356.804,356.855,334.358,1016.43,548039,4655.58,1
457107.0,0.3,0,492.51,492.899,492.977,461.931,1001.38,519034,2103.67,1
415831.0,0.029,19,348.617,348.966,349.028,327.01,1017.86,551127,23700.1,1
565373.0,0.159,77,353.606,353.952,353.957,331.696,988.015,532351,4054.04,1
469584.0,0.133,62,0.648697,0.834026,0.85644,0.734111,1051.38,558228,1912.77,0
432033.0,0.012,44,302.852,303.127,303.18,284.081,990.133,535989,45862.1,1
460016.0,0.3,17,214.815,215.014,215.06,201.515,1022.91,530544,2255.69,1
364095.0,0.009,37,367.667,367.992,368.142,344.894,982.951,529164,33638.0,1
509434.0,0.012,79,312.325,312.575,312.698,292.965,971.445,524984,37631.1,1
597318.0,0.133,60,259.097,259.361,259.451,243.053,997.652,539061,4494.94,1
390768.0,0.005,45,433.198,433.599,433.627,406.338,1008.83,544197,314301.0,1
540775.0,0.289,12,0.642219,0.884608,0.932311,0.753477,979.165,519715,1424.92,0
581305.0,0.012,17,214.815,215.014,215.06,201.515,1022.91,552665,49262.4,1
571689.0,0.054,26,219.911,220.15,220.211,206.311,969.633,525642,10746.2,1
438982.0,0.159,40,0.669203,1.01048,1.07695,0.799599,972.571,516198,1340.59,0
602117.0,0.054,7,496.351,496.698,496.744,465.526,994.148,537090,11928.3,1
0.0,0.009,32,0.640847,0.808355,0.834609,0.705667,775.429,411055,0.0,0
996643.0,0.133,18,0.846427,1.20275,1.31332,0.937192,1484.9,789442,983.971,0
0.0,0.005,18,0.846427,1.20275,1.31332,0.937192,1484.9,789442,0.0,0
0.0,0.016,50,0.663638,0.829317,0.902464,0.721454,876.294,464850,0.0,0
507155.0,0.016,25,576.521,576.989,577.029,540.709,959.627,517337,37280.5,1
701064.0,0.289,55,0.680853,0.894507,0.949629,0.773098,1164.47,618543,209.09,0
635813.0,0.005,72,287.286,287.602,287.655,269.489,989.706,534007,76560.7,1
749931.0,0.054,35,0.686305,0.829621,0.867383,0.744973,960.024,509506,488.222,0
924546.0,0.002,69,491.679,492.119,492.161,461.153,966.249,521747,18599.1,1
535532.0,0.196,4,0.66929,0.897063,0.935389,0.757009,990.696,525864,1079.68,0
0.0,0.012,42,0.636667,0.799201,0.827051,0.711326,859.692,455996,0.0,0
0.0,0.012,69,0.762012,1.05922,1.13596,0.82035,895.697,475198,0.0,0
536110.0,0.196,23,0.816755,1.12341,1.17176,0.872941,1101.15,584773,1268.53,0
0.0,0.009,59,0.647971,1.17288,1.20052,0.893706,1453.71,772806,0.0,0
497900.0,0.133,21,520.737,521.18,521.209,488.418,982.408,530218,5382.78,1
0.0,0.054,40,0.669203,1.01048,1.07695,0.799599,972.571,516198,0.0,0
0.0,0.002,78,0.799863,1.27706,1.39159,0.943365,1343.94,714262,0.0,0
495539.0,0.012,28,506.143,506.546,506.575,474.715,919.284,495645,45217.7,1
0.0,0.054,56,0.708862,0.978361,1.0427,0.796726,1013.3,537918,0.0,0
369372.0,0.002,44,302.852,303.127,303.18,284.081,990.133,535989,146602.0,1
992248.0,0.196,14,0.686319,0.95523,1.04635,0.785594,1068.69,567459,166.838,0
560169.0,0.066,90,253.414,253.693,253.735,237.726,993.679,537236,8454.87,1
370742.0,0.196,47,0.765354,0.982364,1.01682,0.791119,862.276,457373,1493.05,0
874486.0,0.133,92,0.712741,0.805857,0.877225,0.759304,1112.03,590575,2843.4,0
741741.0,0.005,70,366.328,366.697,366.77,343.635,938.876,506636,164356.0,1
337971.0,0.016,10,439.64,440.002,440.084,412.374,968.594,522386,58233.1,1
502602.0,0.066,59,387.318,387.57,387.724,363.287,935.035,504824,9138.53,1
0.0,0.009,72,0.804439,1.2282,1.27143,0.897546,1103.4,585971,0.0,0
546896.0,0.016,95,247.294,247.579,247.631,232.0,1017.66,550237,27445.8,1
479773.0,0.002,20,213.225,213.534,213.556,200.067,968.333,523707,89887.6,1
72502.0,0.054,26,0.652792,0.991517,1.00107,0.802776,1148.6,610082,678.13,0
0.0,0.005,54,0.801176,1.15063,1.24127,0.887158,1178.13,625827,0.0,0
0.0,0.002,35,0.686305,0.829621,0.867383,0.744973,960.024,509506,0.0,0
407542.0,0.012,38,478.84,479.234,479.289,449.112,969.937,522982,54309.4,1
514298.0,0.066,86,396.405,396.735,396.869,371.82,921.732,496638,9262.91,1
463701.0,0.009,39,310.26,310.521,310.627,291.022,949.606,512980,73979.2,1
0.0,0.009,5,0.776426,1.02503,1.04553,0.830488,1126.85,598481,0.0,0
462211.0,0.054,37,367.667,367.992,368.142,344.894,982.951,529164,10244.2,1
0.0,0.005,49,0.663345,0.95889,0.981899,0.7603,740.302,392321,0.0,0
532659.0,0.133,34,212.778,212.996,213.074,199.632,938.41,508032,4003.34,1
0.0,0.002,42,0.636667,0.799201,0.827051,0.711326,859.692,455996,0.0,0
627050.0,0.012,68,335.047,335.331,335.384,314.265,1012.33,545810,71899.8,1
0.0,0.009,16,0.793949,1.12165,1.18168,0.888964,1300.03,690843,0.0,0
0.0,0.009,76,0.661773,0.921069,0.967572,0.752537,772.09,409274,0.0,0
0.0,0.159,14,0.686319,0.95523,1.04635,0.785594,1068.69,567459,0.0,0
558716.0,0.185,26,219.911,220.15,220.211,206.311,969.633,525642,3742.35,1
0.0,0.009,36,0.666501,0.749411,0.835956,0.711303,960.144,509570,0.0,0
560616.0,0.133,96,0.703147,0.957822,1.06773,0.807032,1110.42,589718,2875.45,0
0.0,0.012,13,0.659584,0.728282,0.774308,0.693527,955.497,507091,0.0,0
556721.0,0.005,4,460.552,461.019,461.047,431.996,975.891,526357,107061.0,1
454155.0,0.002,10,439.64,440.002,440.084,412.374,968.594,522386,191329.0,1
500666.0,0.159,28,0.64539,0.741664,0.750662,0.678196,680.406,360376,2894.89,0
0.0,0.066,42,0.636667,0.799201,0.827051,0.711326,859.692,455996,0.0,0
0.0,0.012,43,0.650265,0.994336,1.07234,0.78698,880.802,467254,0.0,0
438423.0,0.196,71,0.660473,0.755272,0.801273,0.705114,1037.94,551064,1272.03,0
0.0,0.002,16,0.793949,1.12165,1.18168,0.888964,1300.03,690843,0.0,0
0.0,0.002,15,0.660366,1.03343,1.104,0.792497,832.852,441681,0.0,0
531203.0,0.185,38,478.84,479.234,479.289,449.112,969.937,522982,3206.55,1
536223.0,0.066,65,461.6,461.978,462.02,432.939,962.396,520341,9416.77,1
130343.0,0.009,22,0.68801,1.0007,1.03476,0.774796,734.689,389327,719.645,0
961233.0,0.196,26,0.652792,0.991517,1.00107,0.802776,1148.6,610082,2112.63,0
402654.0,0.012,4,460.552,461.019,461.047,431.996,975.891,526357,35075.7,1
491662.0,0.005,40,240.687,240.975,241.022,225.792,981.101,529832,104928.0,1
582998.0,0.012,6,366.84,367.196,367.214,344.106,944.674,509639,58062.8,1
0.0,0.002,3,0.70978,0.931393,1.04133,0.790499,1090.71,579203,0.0,0
601522.0,0.012,90,253.414,253.693,253.735,237.726,993.679,537236,42939.3,1
0.0,0.012,98,0.686726,0.989598,1.09981,0.800546,1081.97,574545,0.0,0
0.0,0.012,54,0.801176,1.15063,1.24127,0.887158,1178.13,625827,0.0,0
0.0,0.002,41,0.568162,0.986496,1.03271,0.7468,1268.29,673913,0.0,0
0.0,0.002,90,0.673366,0.841643,0.8677,0.738422,908.86,482218,0.0,0
577701.0,0.012,78,139.946,140.149,140.213,131.335,963.011,521525,55814.1,1
0.0,0.002,54,0.801176,1.15063,1.24127,0.887158,1178.13,625827,0.0,0
0.0,0.029,41,0.568162,0.986496,1.03271,0.7468,1268.29,673913,0.0,0
0.0,0.009,60,0.697807,0.78886,0.887863,0.751847,1083.72,575478,0.0,0
347627.0,0.054,10,0.665086,0.877091,0.925295,0.769629,1149.75,610693,5819.58,0
456694.0,0.3,6,366.84,367.196,367.214,344.106,944.674,495880,2094.79,1
746491.0,0.016,96,0.703147,0.957822,1.06773,0.807032,1110.42,589718,2776.51,0
476683.0,0.009,44,302.852,303.127,303.18,284.081,990.133,535989,57683.7,1
532177.0,0.012,14,461.6,461.978,462.02,432.939,962.396,520341,75811.7,1
0.0,0.016,94,0.807893,1.24709,1.3386,0.915717,1213.06,644458,0.0,0
0.0,0.012,10,0.665086,0.877091,0.925295,0.769629,1149.75,610693,0.0,0
557135.0,0.159,38,478.84,479.234,479.289,449.112,969.937,522982,4128.16,1
545261.0,0.066,32,411.683,411.967,412.116,386.144,941.402,508079,9127.43,1
535982.0,0.012,16,500.3,500.679,500.764,469.221,989.21,533283,36917.4,1
208899.0,0.009,28,0.64539,0.741664,0.750662,0.678196,680.406,360376,3882.47,0
0.998,0.005,2,625.239,625.729,625.853,586.427,1011.16,544223,0.0,1
0.0,0.002,97,0.733519,1.02415,1.10823,0.811842,943.202,500534,0.0,0
525860.0,0.185,99,614.206,614.689,614.819,576.086,944.735,508649,3409.96,1
456583.0,0.054,5,447.982,448.344,448.424,420.18,918.404,495432,11988.4,1
552861.0,0.185,72,287.286,287.602,287.655,269.489,989.706,534007,3203.22,1
674222.0,0.016,49,313.0,313.243,313.301,293.58,937.788,505990,42576.5,1
0.0,0.002,32,0.640847,0.808355,0.834609,0.705667,775.429,411055,0.0,0
0.0,0.002,79,0.686959,1.12129,1.20197,0.881037,1429.94,760126,0.0,0
0.0,0.002,1,0.800122,1.04929,1.14366,0.843756,1065.44,565725,0.0,0
2583.0,0.002,33,246.783,247.037,247.12,231.504,958.496,517321,392517.0,1
0.0,0.005,78,0.799863,1.27706,1.39159,0.943365,1343.94,714262,0.0,0
0.0,0.012,87,0.67022,0.930045,0.971915,0.737162,621.95,329200,0.0,0
0.0,0.066,71,0.660473,0.755272,0.801273,0.705114,1037.94,551064,0.0,0
0.0,0.012,75,0.650614,0.787116,0.832724,0.706129,981.397,520905,0.0,0
0.0,0.029,99,0.593446,0.914479,0.934888,0.745328,677.304,358722,0.0,0
501020.0,0.3,43,219.743,220.042,220.087,206.167,968.953,515812,2185.24,1
408941.0,0.054,65,0.602118,0.737494,0.79176,0.671485,984.468,522543,1780.98,0
566312.0,0.133,60,0.697807,0.78886,0.887863,0.751847,1083.72,575478,1435.02,0
0.0,0.005,77,0.66221,0.85636,0.914912,0.722909,680.909,360644,0.0,0
631390.0,0.005,77,353.606,353.952,353.957,331.696,988.015,532351,119405.0,1
275826.0,0.005,18,458.82,459.22,459.269,430.339,979.916,529206,73482.5,1
503917.0,0.159,14,461.6,461.978,462.02,432.939,962.396,520341,4465.45,1
0.0,0.012,34,0.625517,0.860879,0.883507,0.742144,768.558,407391,0.0,0
0.0,0.005,34,0.625517,0.860879,0.883507,0.742144,768.558,407391,0.0,0
573410.0,0.133,46,343.936,344.273,344.315,322.608,965.201,520742,4949.01,1
0.0,0.009,53,0.6334,0.810344,0.844582,0.701385,669.747,354691,0.0,0
0.0,0.012,68,0.619247,0.71473,0.726405,0.656419,727.016,385235,0.0,0
508057.0,0.159,70,366.328,366.697,366.77,343.635,938.876,506636,4470.3,1
2.10848e-308,0.002,35,416.324,416.718,416.749,390.509,971.288,523676,0.0,1
0.0,0.002,8,0.613007,0.833959,0.881533,0.708761,795.806,421923,0.0,0
0.0,0.012,95,0.722448,1.00162,1.06269,0.789512,781.306,414190,0.0,0
473833.0,0.009,18,458.82,459.22,459.269,430.339,979.916,529206,99584.8,1
0.0,0.012,98,0.686726,0.989598,1.09981,0.800546,1081.97,574545,0.0,0
0.0,0.012,46,0.751953,0.873435,0.972134,0.795413,1130.02,600173,0.0,0
423713.0,0.012,72,287.286,287.602,287.655,269.489,989.706,534007,45474.8,1
539000.0,0.185,21,520.737,521.18,521.209,488.418,982.408,530218,3542.33,1
872904.0,0.016,34,0.625517,0.860879,0.883507,0.742144,768.558,407391,2135.53,0
5702.0,0.159,83,0.6465,0.711692,0.730506,0.674851,780.962,414006,1298.16,0
0.0,0.012,94,0.807893,1.24709,1.3386,0.915717,1213.06,644458,0.0,0
562761.0,0.002,17,214.815,215.014,215.06,201.515,1022.91,552665,195036.0,1
556357.0,0.133,12,643.659,644.054,644.128,603.652,974.214,524237,4671.41,1
0.0,0.005,63,0.765763,0.862735,0.988143,0.812636,1362.64,724237,0.0,0
890756.0,0.289,80,0.676665,1.0054,1.10315,0.795797,1011.27,536837,1325.1,0
0.0,0.009,74,0.68318,0.869062,0.878572,0.769346,1183.56,628726,0.0,0
0.0,0.054,25,0.759372,0.971695,1.06264,0.792786,839.343,445143,0.0,0
486451.0,0.054,48,348.843,349.115,349.154,327.194,960.232,518561,10499.7,1
578676.0,0.133,2,0.631353,0.708518,0.761349,0.665484,811.887,430499,1942.8,0
412808.0,0.005,27,343.731,344.109,344.159,322.443,991.295,535282,67273.7,1
0.0,0.005,30,0.692586,0.994509,1.03875,0.787354,863.18,457856,0.0,0
679521.0,0.012,93,356.473,356.804,356.855,334.358,1016.43,548039,57543.9,1
525734.0,0.016,14,461.6,461.978,462.02,432.939,962.396,520341,36548.3,1
749121.0,0.012,87,525.23,525.558,525.633,492.571,982.095,529463,37695.4,1
0.0,0.012,56,0.708862,0.978361,1.0427,0.796726,1013.3,537918,0.0,0
0.0,0.016,37,0.805766,1.22612,1.30296,0.902681,1118.73,594149,0.0,0
530260.0,0.185,33,246.783,247.037,247.12,231.504,958.496,517321,3266.23,1
