Mean Block Receive Time_x,Mean Block Propagation Time_x,Mean Block Size_x,Miner Generated Blocks,Miner Avg Block Gen Interval,Miner Avg Block Size,Hash Rate,INV Received Bytes,INV Sent Bytes,GET_HEADERS Received Bytes,GET_HEADERS Sent Bytes,Headers Received Bytes,Headers Sent Bytes,GET_DATA Received Bytes,GET_DATA Sent Bytes,BLOCK Received Bytes,BLOCK Sent Bytes,Iteration,Mean Block Receive Time_y,Mean Block Propagation Time_y,Mean Block Size_y,The average INV,The average GET_HEADERS Bytes,The average Headers Bytes,The average GET_DATA Sent Bytes,The average BLOCK Bytes,25 percentile of Block Propagation Time,75 percentile of Block Propagation Time,90 percentile of Block Propagation Time,Miners Mean Block Propagation Time,Total average traffic due to INV messages,Total average traffic due to GET_HEADERS messages,Total average traffic due to HEADERS messages,Total average traffic due to GET_DATA messages,Total average traffic due to BLOCK messages,Total average traffic/node,average Bandwidth Per Node,Label
598.349,0.485329,516442,305,1930.95,439815.0,0.3,1361100,1354480,38880,113076,122150,161070,84120,90740,383545196,732195105,3,728.113,418.251,531169,1475800.0,108439.0,124583.0,90326.3,405336000,452.465,452.835,452.894,424.385,2951600.0,216878.0,249165.0,180652.0,810672000,989.392,814270000,1
742.041,0.725982,507091,0,0.0,0.0,0.012,15600,14560,0,1296,1400,0,0,1040,4057451,0,13,741.971,0.693527,507091,14625.0,1215.0,1312.5,975.0,3803860,0.659584,0.728282,0.774308,0.693527,29250.0,2430.0,2625.0,1950.0,7607720,955.497,7643980,0
818.497,344.194,520742,6,96876.7,596073.0,0.005,1411446,1334840,14580,107082,121021,15750,11700,88306,378187152,53654640,46,804.362,317.055,519520,1334200.0,101301.0,114442.0,83518.1,357904000,343.936,344.273,344.315,322.608,2668400.0,202601.0,228883.0,167036.0,715808000,965.201,719075000,1
789.682,482.064,528906,2,170603.0,870674.0,0.002,1468066,1381640,4860,108702,124391,5250,3900,90326,399758866,26122920,64,777.534,444.909,527578,1379970.0,102212.0,116945.0,84924.4,376407000,481.747,482.076,482.248,451.852,2759940.0,204424.0,233889.0,169849.0,752813000,982.054,756181000,1
743.345,625.239,544223,7,67499.8,689232.0,0.009,1545384,1466010,17010,110808,128934,18375,13650,93024,433336715,72378795,53,732.797,578.14,543394,1461590.0,104946.0,122024.0,88063.1,410777000,625.239,625.729,625.853,586.427,2923190.0,209891.0,244048.0,176126.0,821554000,1011.16,825107000,1
833.265,482.289,530521,16,37248.4,715425.0,0.012,1363330,1310660,38880,100926,115505,42000,31200,83870,370054047,171723705,36,820.596,445.289,529899,1307370.0,97048.1,110911.0,80578.1,357658000,482.108,482.423,482.487,452.162,2614740.0,194096.0,221822.0,161156.0,715317000,984.258,718509000,1
781.226,416.361,523676,15,36068.1,580207.0,0.016,1458504,1397890,36450,108216,123704,39375,29250,89864,393016783,130566930,35,768.822,384.324,522506,1394770.0,103731.0,118433.0,86075.6,376614000,416.324,416.718,416.749,390.509,2789540.0,207461.0,236867.0,172151.0,753227000,971.288,756633000,1
864.307,195.641,524277,7,78934.5,526500.0,0.012,1336266,1263990,17010,105462,116841,18375,13650,85926,360221137,55291935,97,848.965,180.09,522868,1265550.0,99933.8,110687.0,81408.8,341163000,195.433,195.635,195.658,183.335,2531090.0,199868.0,221374.0,162818.0,682326000,970.88,685441000,1
799.309,492.845,539467,7,78660.4,477630.0,0.005,1439098,1364090,17010,106758,122048,18375,13650,88658,400776840,50160585,0,787.027,454.775,537893,1361950.0,101149.0,115568.0,83970.0,378863000,492.51,492.899,492.977,461.931,2723900.0,202298.0,231137.0,167940.0,757727000,1001.38,761052000,1
848.38,253.446,537236,17,32980.9,449161.0,0.016,1340988,1288950,41310,104004,116238,44625,33150,85188,372248029,114559020,90,833.031,233.449,535320,1288250.0,100086.0,111762.0,81935.6,356142000,253.414,253.693,253.735,237.726,2576510.0,200171.0,223524.0,163871.0,712285000,993.679,715449000,1
